line_id,invoice_id,product_id,quantity,unit_price,line_total,discount_pct
L005887,INV01469,P0328,35,420.86,14730.1,0
L005888,INV01469,P0345,3,1734.41,5203.23,0
L005889,INV01470,P0004,4,3608.94,14435.76,0
L005890,INV01471,P0014,23,2620.96,60282.08,0
L005891,INV01471,P0160,41,773.13,31698.33,0
L005892,INV01471,P0457,16,6526.37,104421.92,0
L005893,INV01471,P0288,10,10051.22,100512.2,10
L005894,INV01472,P0223,10,1784.1,17841.0,20
L005895,INV01472,P0150,14,3998.73,55982.22,5
L005896,INV01472,P0136,38,8101.85,307870.3,5
L005897,INV01472,P0143,6,7884.91,47309.46,0
L005898,INV01472,P0426,19,12768.06,242593.14,0
L005899,INV01472,P0027,10,12036.56,120365.6,5
L005900,INV01472,P0046,14,4051.5,56721.0,0
L005901,INV01473,P0323,35,9084.52,317958.2,5
L005902,INV01473,P0445,35,1184.66,41463.1,0
L005903,INV01473,P0334,26,4649.17,120878.42,0
L005904,INV01474,P0025,12,4154.93,49859.16,15
L005905,INV01474,P0339,33,896.88,29597.04,0
L005906,INV01475,P0094,23,3319.25,76342.75,0
L005907,INV01475,P0339,39,896.88,34978.32,0
L005908,INV01475,P0006,23,6358.08,146235.84,0
L005909,INV01475,P0341,32,2444.88,78236.16,10
L005910,INV01475,P0225,6,413.38,2480.28,0
L005911,INV01475,P0079,43,7337.1,315495.3,0
L005912,INV01476,P0007,26,5290.66,137557.16,5
L005913,INV01476,P0174,39,3765.62,146859.18,20
L005914,INV01476,P0181,17,12797.28,217553.76,5
L005915,INV01476,P0309,30,225.77,6773.1,15
L005916,INV01476,P0251,29,2690.04,78011.16,5
L005917,INV01476,P0211,17,4001.04,68017.68,5
L005918,INV01477,P0315,14,1835.53,25697.42,0
L005919,INV01477,P0476,41,5218.02,213938.82,0
L005920,INV01477,P0234,40,3045.6,121824.0,0
L005921,INV01477,P0066,25,1461.32,36533.0,5
L005922,INV01477,P0459,5,1922.07,9610.35,15
L005923,INV01478,P0080,42,5399.26,226768.92,0
L005924,INV01478,P0208,32,739.5,23664.0,0
L005925,INV01478,P0171,22,10435.6,229583.2,0
L005926,INV01478,P0024,5,8103.61,40518.05,0
L005927,INV01478,P0274,39,2546.95,99331.05,10
L005928,INV01479,P0176,2,2045.55,4091.1,0
L005929,INV01479,P0481,35,7279.24,254773.4,15
L005930,INV01479,P0227,8,5696.99,45575.92,15
L005931,INV01479,P0166,22,8122.74,178700.28,10
L005932,INV01479,P0173,1,3341.77,3341.77,10
L005933,INV01479,P0384,6,5711.57,34269.42,0
L005934,INV01480,P0230,41,4008.85,164362.85,0
L005935,INV01480,P0317,43,5205.65,223842.95,0
L005936,INV01480,P0370,20,634.2,12684.0,0
L005937,INV01480,P0169,11,2641.57,29057.27,0
L005938,INV01480,P0102,26,677.53,17615.78,10
L005939,INV01480,P0250,46,586.54,26980.84,5
L005940,INV01481,P0487,2,963.16,1926.32,5
L005941,INV01481,P0389,27,1316.2,35537.4,0
L005942,INV01481,P0334,7,4649.17,32544.19,20
L005943,INV01482,P0209,13,5659.87,73578.31,15
L005944,INV01482,P0264,32,6239.09,199650.88,10
L005945,INV01482,P0407,7,13344.98,93414.86,0
L005946,INV01483,P0005,29,5435.81,157638.49,10
L005947,INV01483,P0384,2,5711.57,11423.14,0
L005948,INV01483,P0075,37,6473.48,239518.76,0
L005949,INV01484,P0156,33,3700.33,122110.89,10
L005950,INV01484,P0328,38,420.86,15992.68,10
L005951,INV01484,P0046,28,4051.5,113442.0,20
L005952,INV01485,P0237,8,5392.31,43138.48,0
L005953,INV01485,P0044,46,4059.31,186728.26,0
L005954,INV01486,P0018,24,1270.54,30492.96,5
L005955,INV01486,P0230,38,4008.85,152336.3,0
L005956,INV01486,P0141,32,11056.1,353795.2,5
L005957,INV01486,P0322,18,1534.12,27614.16,0
L005958,INV01486,P0411,14,1263.93,17695.02,0
L005959,INV01486,P0456,9,3082.41,27741.69,0
L005960,INV01486,P0483,14,3308.97,46325.58,0
L005961,INV01487,P0322,17,1534.12,26080.04,0
L005962,INV01487,P0462,41,7553.97,309712.77,0
L005963,INV01487,P0027,20,12036.56,240731.2,5
L005964,INV01487,P0396,42,5947.19,249781.98,0
L005965,INV01488,P0423,10,5317.21,53172.1,0
L005966,INV01489,P0310,32,13475.67,431221.44,0
L005967,INV01489,P0114,24,2534.95,60838.8,0
L005968,INV01489,P0353,33,12249.27,404225.91,0
L005969,INV01490,P0286,42,3324.76,139639.92,5
L005970,INV01490,P0252,42,2403.31,100939.02,15
L005971,INV01490,P0143,48,7884.91,378475.68,15
L005972,INV01490,P0061,23,9709.1,223309.3,5
L005973,INV01491,P0042,10,1771.26,17712.6,5
L005974,INV01491,P0049,9,6284.06,56556.54,10
L005975,INV01491,P0002,4,11096.75,44387.0,5
L005976,INV01491,P0210,11,4353.9,47892.9,15
L005977,INV01491,P0456,22,3082.41,67813.02,15
L005978,INV01491,P0130,5,5519.06,27595.3,10
L005979,INV01491,P0236,19,267.8,5088.2,0
L005980,INV01492,P0097,44,6457.88,284146.72,5
L005981,INV01492,P0088,23,364.07,8373.61,0
L005982,INV01492,P0380,45,8326.54,374694.3,0
L005983,INV01492,P0198,45,3752.72,168872.4,0
L005984,INV01492,P0317,48,5205.65,249871.2,0
L005985,INV01493,P0318,26,5123.08,133200.08,0
L005986,INV01494,P0130,7,5519.06,38633.42,20
L005987,INV01494,P0350,44,4016.88,176742.72,0
L005988,INV01494,P0065,27,2465.06,66556.62,0
L005989,INV01494,P0197,30,4896.87,146906.1,5
L005990,INV01494,P0330,25,4239.53,105988.25,15
L005991,INV01494,P0313,31,4218.21,130764.51,10
L005992,INV01495,P0189,28,3358.14,94027.92,0
L005993,INV01495,P0386,34,1593.61,54182.74,5
L005994,INV01495,P0455,49,3298.96,161649.04,0
L005995,INV01495,P0263,4,3520.33,14081.32,10
L005996,INV01495,P0315,49,1835.53,89940.97,10
L005997,INV01495,P0148,31,6703.06,207794.86,0
L005998,INV01495,P0150,21,3998.73,83973.33,0
L005999,INV01496,P0056,23,8637.79,198669.17,0
L006000,INV01496,P0054,31,6447.25,199864.75,20
L006001,INV01496,P0053,19,5153.08,97908.52,10
L006002,INV01496,P0040,22,7073.58,155618.76,15
L006003,INV01496,P0138,10,1732.0,17320.0,10
L006004,INV01496,P0442,36,12642.8,455140.8,5
L006005,INV01496,P0185,43,4636.88,199385.84,5
L006006,INV01497,P0358,39,3556.78,138714.42,0
L006007,INV01497,P0418,9,3677.54,33097.86,15
L006008,INV01497,P0371,1,4308.95,4308.95,0
L006009,INV01498,P0451,39,7595.57,296227.23,0
L006010,INV01498,P0136,1,8101.85,8101.85,0
L006011,INV01498,P0371,27,4308.95,116341.65,5
L006012,INV01499,P0410,12,4124.66,49495.92,5
L006013,INV01499,P0343,42,62.56,2627.52,0
L006014,INV01499,P0119,10,6783.87,67838.7,10
L006015,INV01500,P0343,16,62.56,1000.96,0
L006016,INV01500,P0117,47,5587.21,262598.87,0
L006017,INV01500,P0048,20,1811.26,36225.2,0
L006018,INV01500,P0425,5,7762.93,38814.65,15
L006019,INV01500,P0180,17,9778.26,166230.42,5
L006020,INV01500,P0108,20,5814.68,116293.6,5
L006021,INV01501,P0058,3,3583.99,10751.97,5
L006022,INV01502,P0243,2,149.45,298.9,0
L006023,INV01502,P0047,40,5909.48,236379.2,10
L006024,INV01502,P0027,40,12036.56,481462.4,5
L006025,INV01502,P0395,39,352.84,13760.76,0
L006026,INV01502,P0303,10,10394.64,103946.4,15
L006027,INV01503,P0122,49,3862.06,189240.94,0
L006028,INV01503,P0068,37,765.53,28324.61,10
L006029,INV01503,P0049,39,6284.06,245078.34,5
L006030,INV01504,P0146,38,5960.88,226513.44,0
L006031,INV01504,P0422,33,4271.87,140971.71,10
L006032,INV01504,P0107,2,8912.93,17825.86,5
L006033,INV01505,P0394,49,6155.85,301636.65,5
L006034,INV01505,P0346,27,4556.92,123036.84,5
L006035,INV01506,P0469,15,1346.58,20198.7,0
L006036,INV01506,P0064,38,1286.86,48900.68,0
L006037,INV01506,P0224,33,1839.33,60697.89,10
L006038,INV01506,P0228,30,5563.35,166900.5,15
L006039,INV01506,P0054,15,6447.25,96708.75,0
L006040,INV01507,P0326,12,1363.0,16356.0,0
L006041,INV01507,P0145,1,1897.99,1897.99,5
L006042,INV01508,P0353,48,12249.27,587964.96,0
L006043,INV01508,P0198,30,3752.72,112581.6,0
L006044,INV01508,P0083,10,5741.71,57417.1,0
L006045,INV01508,P0026,42,3077.44,129252.48,0
L006046,INV01509,P0380,13,8326.54,108245.02,15
L006047,INV01509,P0302,49,8484.05,415718.45,10
L006048,INV01509,P0347,8,894.97,7159.76,20
L006049,INV01509,P0197,36,4896.87,176287.32,0
L006050,INV01509,P0222,37,9955.55,368355.35,15
L006051,INV01509,P0462,10,7553.97,75539.7,0
L006052,INV01510,P0284,42,177.47,7453.74,0
L006053,INV01510,P0085,9,377.56,3398.04,0
L006054,INV01510,P0445,15,1184.66,17769.9,10
L006055,INV01510,P0165,47,4821.68,226618.96,0
L006056,INV01510,P0156,10,3700.33,37003.3,0
L006057,INV01511,P0269,25,7314.85,182871.25,0
L006058,INV01512,P0399,21,12048.06,253009.26,10
L006059,INV01512,P0427,33,6492.35,214247.55,5
L006060,INV01512,P0342,38,664.42,25247.96,10
L006061,INV01513,P0105,18,10998.77,197977.86,5
L006062,INV01513,P0072,33,7153.07,236051.31,10
L006063,INV01513,P0078,13,1329.73,17286.49,10
L006064,INV01513,P0468,23,5860.68,134795.64,0
L006065,INV01513,P0207,30,4205.26,126157.8,5
L006066,INV01513,P0250,16,586.54,9384.64,0
L006067,INV01513,P0402,47,5825.66,273806.02,10
L006068,INV01514,P0211,36,4001.04,144037.44,15
L006069,INV01514,P0254,39,247.38,9647.82,0
L006070,INV01515,P0400,33,9542.18,314891.94,0
L006071,INV01515,P0108,16,5814.68,93034.88,5
L006072,INV01515,P0064,18,1286.86,23163.48,5
L006073,INV01515,P0172,25,9344.96,233624.0,5
L006074,INV01515,P0143,4,7884.91,31539.64,10
L006075,INV01515,P0196,25,6054.29,151357.25,0
L006076,INV01515,P0298,46,1999.73,91987.58,0
L006077,INV01516,P0165,45,4821.68,216975.6,0
L006078,INV01516,P0228,14,5563.35,77886.9,0
L006079,INV01516,P0340,39,2018.89,78736.71,0
L006080,INV01516,P0145,26,1897.99,49347.74,0
L006081,INV01516,P0387,19,11497.23,218447.37,5
L006082,INV01517,P0222,23,9955.55,228977.65,0
L006083,INV01517,P0437,22,2300.23,50605.06,0
L006084,INV01517,P0235,11,6299.11,69290.21,0
L006085,INV01517,P0459,34,1922.07,65350.38,0
L006086,INV01517,P0249,42,7061.57,296585.94,0
L006087,INV01517,P0227,49,5696.99,279152.51,0
L006088,INV01517,P0051,36,6621.58,238376.88,0
L006089,INV01518,P0050,22,386.32,8499.04,0
L006090,INV01518,P0031,7,4819.9,33739.3,0
L006091,INV01518,P0432,26,3961.06,102987.56,0
L006092,INV01518,P0230,4,4008.85,16035.4,20
L006093,INV01518,P0067,19,6535.61,124176.59,20
L006094,INV01519,P0432,41,3961.06,162403.46,0
L006095,INV01519,P0376,3,9946.66,29839.98,10
L006096,INV01520,P0373,27,6662.04,179875.08,0
L006097,INV01521,P0183,13,8735.68,113563.84,0
L006098,INV01521,P0150,7,3998.73,27991.11,0
L006099,INV01521,P0133,26,2492.63,64808.38,0
L006100,INV01521,P0011,40,6187.33,247493.2,10
L006101,INV01521,P0112,30,3803.85,114115.5,5
L006102,INV01521,P0461,39,414.46,16163.94,0
L006103,INV01521,P0045,10,1084.29,10842.9,0
L006104,INV01522,P0272,41,7994.37,327769.17,0
L006105,INV01522,P0384,28,5711.57,159923.96,5
L006106,INV01522,P0253,12,5246.88,62962.56,0
L006107,INV01522,P0268,32,5715.91,182909.12,15
L006108,INV01523,P0200,13,664.86,8643.18,15
L006109,INV01523,P0396,49,5947.19,291412.31,0
L006110,INV01524,P0038,28,4572.63,128033.64,10
L006111,INV01525,P0417,10,2823.08,28230.8,0
L006112,INV01525,P0205,36,1590.46,57256.56,0
L006113,INV01525,P0159,4,4567.36,18269.44,0
L006114,INV01525,P0136,27,8101.85,218749.95,0
L006115,INV01526,P0404,28,1835.26,51387.28,0
L006116,INV01527,P0336,8,4371.61,34972.88,10
L006117,INV01527,P0281,3,10996.15,32988.45,0
L006118,INV01528,P0302,7,8484.05,59388.35,0
L006119,INV01528,P0253,13,5246.88,68209.44,5
L006120,INV01528,P0090,48,5978.03,286945.44,15
L006121,INV01529,P0417,12,2823.08,33876.96,15
L006122,INV01530,P0323,36,9084.52,327042.72,0
L006123,INV01530,P0221,44,3581.64,157592.16,10
L006124,INV01531,P0404,23,1835.26,42210.98,0
L006125,INV01531,P0327,22,2664.14,58611.08,0
L006126,INV01531,P0322,14,1534.12,21477.68,0
L006127,INV01532,P0447,3,4233.36,12700.08,0
L006128,INV01532,P0154,10,6770.83,67708.3,0
L006129,INV01532,P0494,36,3154.89,113576.04,10
L006130,INV01532,P0468,29,5860.68,169959.72,0
L006131,INV01532,P0005,48,5435.81,260918.88,15
L006132,INV01533,P0160,24,773.13,18555.12,0
L006133,INV01533,P0305,15,1726.46,25896.9,5
L006134,INV01533,P0030,12,8415.18,100982.16,0
L006135,INV01534,P0173,41,3341.77,137012.57,20
L006136,INV01534,P0323,22,9084.52,199859.44,5
L006137,INV01534,P0406,27,1574.96,42523.92,5
L006138,INV01534,P0256,22,5933.23,130531.06,10
L006139,INV01534,P0017,48,6460.26,310092.48,0
L006140,INV01534,P0212,24,7978.54,191484.96,0
L006141,INV01534,P0500,43,1922.81,82680.83,0
L006142,INV01535,P0317,41,5205.65,213431.65,0
L006143,INV01535,P0419,31,5892.29,182660.99,0
L006144,INV01535,P0470,32,740.65,23700.8,20
L006145,INV01535,P0463,11,126.67,1393.37,5
L006146,INV01535,P0431,6,7998.15,47988.9,0
L006147,INV01536,P0059,6,861.56,5169.36,0
L006148,INV01536,P0072,47,7153.07,336194.29,0
L006149,INV01536,P0050,13,386.32,5022.16,0
L006150,INV01536,P0481,32,7279.24,232935.68,10
L006151,INV01536,P0051,49,6621.58,324457.42,5
L006152,INV01536,P0129,21,10413.28,218678.88,15
L006153,INV01536,P0373,21,6662.04,139902.84,10
L006154,INV01537,P0152,16,7953.17,127250.72,5
L006155,INV01537,P0251,34,2690.04,91461.36,5
L006156,INV01537,P0459,45,1922.07,86493.15,0
L006157,INV01537,P0385,47,3606.88,169523.36,0
L006158,INV01538,P0189,20,3358.14,67162.8,10
L006159,INV01538,P0386,10,1593.61,15936.1,5
L006160,INV01538,P0019,15,4263.17,63947.55,0
L006161,INV01538,P0241,24,1791.14,42987.36,0
L006162,INV01538,P0188,16,4375.09,70001.44,0
L006163,INV01539,P0368,43,1943.59,83574.37,20
L006164,INV01539,P0424,32,3412.11,109187.52,5
L006165,INV01539,P0063,24,153.44,3682.56,20
L006166,INV01539,P0014,28,2620.96,73386.88,5
L006167,INV01540,P0445,40,1184.66,47386.4,5
L006168,INV01541,P0220,12,2086.21,25034.52,0
L006169,INV01541,P0058,22,3583.99,78847.78,0
L006170,INV01541,P0319,19,2816.46,53512.74,0
L006171,INV01541,P0255,20,92.63,1852.6,15
L006172,INV01541,P0239,27,8994.26,242845.02,5
L006173,INV01541,P0093,1,2720.66,2720.66,15
L006174,INV01542,P0340,25,2018.89,50472.25,0
L006175,INV01542,P0201,27,567.85,15331.95,0
L006176,INV01542,P0036,34,1548.26,52640.84,0
L006177,INV01542,P0009,19,1722.41,32725.79,5
L006178,INV01543,P0327,49,2664.14,130542.86,0
L006179,INV01543,P0393,13,5117.9,66532.7,0
L006180,INV01543,P0315,32,1835.53,58736.96,0
L006181,INV01544,P0002,34,11096.75,377289.5,5
L006182,INV01544,P0251,31,2690.04,83391.24,5
L006183,INV01544,P0373,21,6662.04,139902.84,5
L006184,INV01544,P0296,23,2946.87,67778.01,0
L006185,INV01544,P0079,34,7337.1,249461.4,5
L006186,INV01544,P0107,49,8912.93,436733.57,0
L006187,INV01545,P0333,31,1808.85,56074.35,0
L006188,INV01546,P0234,11,3045.6,33501.6,0
L006189,INV01546,P0335,39,10982.68,428324.52,0
L006190,INV01546,P0051,47,6621.58,311214.26,5
L006191,INV01546,P0209,3,5659.87,16979.61,15
L006192,INV01546,P0384,28,5711.57,159923.96,0
L006193,INV01547,P0104,45,7067.74,318048.3,0
L006194,INV01547,P0370,11,634.2,6976.2,0
L006195,INV01547,P0112,21,3803.85,79880.85,0
L006196,INV01548,P0248,25,9050.62,226265.5,0
L006197,INV01548,P0485,46,9810.32,451274.72,15
L006198,INV01548,P0218,13,6820.79,88670.27,0
L006199,INV01548,P0396,14,5947.19,83260.66,20
L006200,INV01549,P0193,25,10569.17,264229.25,0
L006201,INV01549,P0145,29,1897.99,55041.71,5
L006202,INV01549,P0002,32,11096.75,355096.0,20
L006203,INV01549,P0225,22,413.38,9094.36,0
L006204,INV01549,P0166,13,8122.74,105595.62,15
L006205,INV01549,P0471,13,11225.98,145937.74,0
L006206,INV01550,P0244,39,6447.63,251457.57,0
L006207,INV01550,P0347,7,894.97,6264.79,0
L006208,INV01550,P0097,21,6457.88,135615.48,0
L006209,INV01550,P0173,12,3341.77,40101.24,5
L006210,INV01551,P0046,2,4051.5,8103.0,0
L006211,INV01551,P0058,41,3583.99,146943.59,15
L006212,INV01551,P0207,47,4205.26,197647.22,0
L006213,INV01551,P0169,48,2641.57,126795.36,0
L006214,INV01551,P0500,27,1922.81,51915.87,0
L006215,INV01551,P0373,23,6662.04,153226.92,5
L006216,INV01552,P0457,1,6526.37,6526.37,0
L006217,INV01552,P0458,44,2892.16,127255.04,0
L006218,INV01553,P0079,24,7337.1,176090.4,10
L006219,INV01554,P0477,24,7407.54,177780.96,10
L006220,INV01554,P0031,24,4819.9,115677.6,5
L006221,INV01554,P0399,12,12048.06,144576.72,0
L006222,INV01554,P0186,13,9076.32,117992.16,0
L006223,INV01554,P0127,44,3744.58,164761.52,15
L006224,INV01555,P0435,7,3917.24,27420.68,10
L006225,INV01555,P0059,45,861.56,38770.2,0
L006226,INV01556,P0327,38,2664.14,101237.32,0
L006227,INV01556,P0252,39,2403.31,93729.09,0
L006228,INV01556,P0361,45,6996.73,314852.85,5
L006229,INV01556,P0177,49,9036.53,442789.97,20
L006230,INV01556,P0248,47,9050.62,425379.14,10
L006231,INV01557,P0349,28,10050.39,281410.92,0
L006232,INV01557,P0144,43,4541.18,195270.74,0
L006233,INV01557,P0281,2,10996.15,21992.3,0
L006234,INV01557,P0334,31,4649.17,144124.27,5
L006235,INV01557,P0064,28,1286.86,36032.08,10
L006236,INV01557,P0401,40,3654.45,146178.0,0
L006237,INV01557,P0173,18,3341.77,60151.86,0
L006238,INV01558,P0497,1,2825.75,2825.75,0
L006239,INV01558,P0440,48,876.53,42073.44,0
L006240,INV01559,P0459,33,1922.07,63428.31,5
L006241,INV01559,P0261,45,12110.12,544955.4,5
L006242,INV01559,P0297,8,9832.1,78656.8,0
L006243,INV01559,P0243,18,149.45,2690.1,0
L006244,INV01559,P0031,4,4819.9,19279.6,5
L006245,INV01559,P0261,17,12110.12,205872.04,15
L006246,INV01559,P0487,32,963.16,30821.12,0
L006247,INV01560,P0271,44,5987.8,263463.2,15
L006248,INV01560,P0070,38,976.47,37105.86,5
L006249,INV01560,P0227,2,5696.99,11393.98,15
L006250,INV01560,P0051,30,6621.58,198647.4,5
L006251,INV01560,P0350,31,4016.88,124523.28,5
L006252,INV01561,P0438,29,6796.95,197111.55,0
L006253,INV01562,P0266,48,538.31,25838.88,0
L006254,INV01562,P0346,36,4556.92,164049.12,5
L006255,INV01562,P0168,11,2379.44,26173.84,5
L006256,INV01562,P0132,27,412.56,11139.12,0
L006257,INV01562,P0472,5,7893.52,39467.6,0
L006258,INV01562,P0249,3,7061.57,21184.71,0
L006259,INV01562,P0086,12,7761.17,93134.04,0
L006260,INV01563,P0120,3,2671.84,8015.52,0
L006261,INV01563,P0462,49,7553.97,370144.53,5
L006262,INV01563,P0474,43,7432.74,319607.82,0
L006263,INV01563,P0024,19,8103.61,153968.59,0
L006264,INV01564,P0121,12,7086.34,85036.08,0
L006265,INV01564,P0147,26,11763.36,305847.36,10
L006266,INV01564,P0080,44,5399.26,237567.44,15
L006267,INV01564,P0440,10,876.53,8765.3,0
L006268,INV01565,P0103,24,6706.47,160955.28,5
L006269,INV01565,P0267,17,6647.69,113010.73,0
L006270,INV01566,P0112,47,3803.85,178780.95,0
L006271,INV01567,P0438,10,6796.95,67969.5,5
L006272,INV01567,P0470,46,740.65,34069.9,0
L006273,INV01568,P0028,12,428.2,5138.4,0
L006274,INV01568,P0122,16,3862.06,61792.96,0
L006275,INV01568,P0343,49,62.56,3065.44,5
L006276,INV01568,P0077,23,4514.08,103823.84,0
L006277,INV01568,P0155,36,3500.99,126035.64,0
L006278,INV01568,P0106,23,5693.12,130941.76,15
L006279,INV01569,P0001,11,1401.7,15418.7,0
L006280,INV01569,P0006,35,6358.08,222532.8,15
L006281,INV01570,P0239,23,8994.26,206867.98,0
L006282,INV01571,P0448,4,4603.61,18414.44,0
L006283,INV01571,P0451,24,7595.57,182293.68,10
L006284,INV01571,P0416,48,4677.62,224525.76,15
L006285,INV01571,P0029,32,923.73,29559.36,15
L006286,INV01571,P0238,9,1610.04,14490.36,15
L006287,INV01571,P0276,20,11617.55,232351.0,0
L006288,INV01572,P0104,37,7067.74,261506.38,5
L006289,INV01572,P0319,2,2816.46,5632.92,0
L006290,INV01572,P0255,2,92.63,185.26,10
L006291,INV01572,P0298,21,1999.73,41994.33,0
L006292,INV01572,P0248,24,9050.62,217214.88,0
L006293,INV01572,P0470,29,740.65,21478.85,0
L006294,INV01572,P0453,24,6292.82,151027.68,0
L006295,INV01573,P0003,12,6923.39,83080.68,10
L006296,INV01573,P0401,38,3654.45,138869.1,0
L006297,INV01573,P0305,48,1726.46,82870.08,15
L006298,INV01573,P0088,24,364.07,8737.68,10
L006299,INV01573,P0296,20,2946.87,58937.4,20
L006300,INV01573,P0419,48,5892.29,282829.92,20
L006301,INV01573,P0360,41,1833.14,75158.74,15
L006302,INV01574,P0463,12,126.67,1520.04,0
L006303,INV01574,P0488,26,1471.37,38255.62,15
L006304,INV01575,P0180,18,9778.26,176008.68,0
L006305,INV01575,P0178,30,540.79,16223.7,0
L006306,INV01575,P0310,4,13475.67,53902.68,0
L006307,INV01576,P0079,36,7337.1,264135.6,0
L006308,INV01577,P0071,39,4129.77,161061.03,0
L006309,INV01577,P0232,30,581.69,17450.7,0
L006310,INV01577,P0173,24,3341.77,80202.48,0
L006311,INV01577,P0440,19,876.53,16654.07,0
L006312,INV01577,P0397,16,3247.0,51952.0,0
L006313,INV01577,P0011,12,6187.33,74247.96,5
L006314,INV01578,P0019,2,4263.17,8526.34,0
L006315,INV01578,P0130,16,5519.06,88304.96,10
L006316,INV01578,P0452,43,3427.05,147363.15,0
L006317,INV01579,P0099,9,7463.61,67172.49,0
L006318,INV01579,P0449,14,1832.04,25648.56,0
L006319,INV01579,P0338,45,10874.49,489352.05,0
L006320,INV01579,P0119,19,6783.87,128893.53,0
L006321,INV01580,P0427,20,6492.35,129847.0,5
L006322,INV01581,P0269,34,7314.85,248704.9,5
L006323,INV01581,P0451,4,7595.57,30382.28,0
L006324,INV01581,P0255,15,92.63,1389.45,15
L006325,INV01581,P0114,5,2534.95,12674.75,5
L006326,INV01582,P0066,38,1461.32,55530.16,0
L006327,INV01582,P0307,41,9072.78,371983.98,0
L006328,INV01583,P0041,25,221.71,5542.75,0
L006329,INV01583,P0129,22,10413.28,229092.16,0
L006330,INV01583,P0296,21,2946.87,61884.27,10
L006331,INV01583,P0189,33,3358.14,110818.62,0
L006332,INV01583,P0381,32,8147.47,260719.04,0
L006333,INV01583,P0036,29,1548.26,44899.54,5
L006334,INV01583,P0398,25,5275.56,131889.0,5
L006335,INV01584,P0055,30,9101.54,273046.2,0
L006336,INV01584,P0385,15,3606.88,54103.2,0
L006337,INV01584,P0455,16,3298.96,52783.36,10
L006338,INV01584,P0469,1,1346.58,1346.58,10
L006339,INV01584,P0367,19,2631.78,50003.82,10
L006340,INV01584,P0224,1,1839.33,1839.33,0
L006341,INV01585,P0052,29,9999.18,289976.22,0
L006342,INV01585,P0050,27,386.32,10430.64,5
L006343,INV01585,P0380,3,8326.54,24979.62,15
L006344,INV01585,P0149,33,7589.05,250438.65,20
L006345,INV01585,P0371,4,4308.95,17235.8,5
L006346,INV01585,P0442,44,12642.8,556283.2,5
L006347,INV01586,P0090,18,5978.03,107604.54,0
L006348,INV01586,P0440,24,876.53,21036.72,15
L006349,INV01586,P0372,25,8144.87,203621.75,20
L006350,INV01586,P0096,6,7406.44,44438.64,0
L006351,INV01586,P0149,32,7589.05,242849.6,0
L006352,INV01587,P0317,31,5205.65,161375.15,15
L006353,INV01587,P0478,44,3248.52,142934.88,10
L006354,INV01587,P0300,13,3874.93,50374.09,0
L006355,INV01587,P0176,36,2045.55,73639.8,0
L006356,INV01588,P0272,26,7994.37,207853.62,5
L006357,INV01588,P0442,41,12642.8,518354.8,0
L006358,INV01588,P0133,10,2492.63,24926.3,0
L006359,INV01588,P0139,38,6989.83,265613.54,5
L006360,INV01588,P0187,12,10180.03,122160.36,0
L006361,INV01588,P0237,49,5392.31,264223.19,0
L006362,INV01589,P0018,48,1270.54,60985.92,5
L006363,INV01589,P0331,8,1491.83,11934.64,0
