invoice_id,customer_id,invoice_date,due_date,subtotal,tax_amount,discount,total_amount,status,sales_rep,region,year,month,quarter,is_overdue,company_name,segment,country,city
INV00988,C0797,2023-07-08,2023-08-07,146555.07,11724.41,6408.33,151871.15,Paid,REP22,International,2023,7,3,0,Company_797,Non-profit,France,Dallas
INV00989,C0758,2023-09-13,2023-10-13,1583214.09,126657.13,66261.71,1643609.51,Paid,REP24,West,2023,9,3,0,Company_758,SMB,UK,New York
INV00990,C0602,2023-01-07,2023-02-06,394192.04,31535.36,48577.61,377149.79,Paid,REP03,International,2023,1,1,0,Company_602,Government,France,New York
INV00991,C0368,2023-10-18,2023-11-17,1436134.13,114890.73,108154.81,1442870.05,Pending,REP02,International,2023,10,4,1,Company_368,Startup,USA,Phoenix
INV00992,C0423,2022-09-29,2022-10-29,302095.82,24167.67,16665.48,309598.01,Paid,REP05,South,2022,9,3,0,Company_423,SMB,USA,Houston
INV00993,C0343,2023-11-30,2023-12-30,722091.56,57767.32,32684.49,747174.39,Paid,REP16,South,2023,11,4,0,Company_343,Startup,USA,Dallas
INV00994,C0220,2022-04-10,2022-05-10,42523.92,3401.91,2968.04,42957.79,Overdue,REP16,International,2022,4,2,1,Company_220,Enterprise,USA,Philadelphia
INV00995,C0329,2022-12-05,2023-01-04,310486.81,24838.94,27210.89,308114.86,Paid,REP15,International,2022,12,4,0,Company_329,SMB,USA,Dallas
INV00996,C0249,2023-11-21,2023-12-21,843004.04,67440.32,111554.7,798889.66,Paid,REP18,West,2023,11,4,0,Company_249,Government,USA,New York
INV00997,C0056,2023-06-30,2023-07-30,755586.52,60446.92,34459.88,781573.56,Overdue,REP16,West,2023,6,2,1,Company_56,Enterprise,USA,Philadelphia
INV00998,C0681,2022-03-21,2022-04-20,1225606.53,98048.52,127257.68,1196397.37,Pending,REP13,International,2022,3,1,1,Company_681,Non-profit,UK,New York
INV00999,C0089,2022-12-27,2023-01-26,180113.84,14409.11,4887.37,189635.58,Paid,REP05,International,2022,12,4,0,Company_89,Government,USA,Los Angeles
INV01000,C0444,2022-08-22,2022-09-21,693548.96,55483.92,69381.49,679651.39,Overdue,REP25,International,2022,8,3,1,Company_444,Startup,USA,Los Angeles
INV01001,C0974,2023-03-10,2023-04-09,194658.83,15572.71,18715.41,191516.13,Pending,REP15,International,2023,3,1,1,Company_974,Non-profit,USA,New York
INV01002,C0566,2024-02-10,2024-03-11,881132.56,70490.6,19115.19,932507.97,Paid,REP22,West,2024,2,1,0,Company_566,Government,USA,Chicago
INV01003,C0103,2024-03-14,2024-04-13,608477.62,48678.21,88745.91,568409.92,Paid,REP06,West,2024,3,1,0,Company_103,Government,USA,Chicago
INV01004,C0126,2024-03-20,2024-04-19,1143491.43,91479.31,89424.57,1145546.17,Paid,REP05,South,2024,3,1,0,Company_126,Government,USA,Chicago
INV01005,C0913,2024-11-21,2024-12-21,350727.39,28058.19,8235.99,370549.59,Paid,REP24,North,2024,11,4,0,Company_913,Startup,UK,Houston
INV01006,C0642,2023-02-05,2023-03-07,557851.7,44628.14,74796.09,527683.75,Overdue,REP06,International,2023,2,1,1,Company_642,Non-profit,Germany,Los Angeles
INV01007,C0839,2023-11-12,2023-12-12,412652.14,33012.17,54233.13,391431.18,Paid,REP15,East,2023,11,4,0,Company_839,Startup,USA,Paris
INV01008,C0748,2024-03-16,2024-04-15,396062.69,31685.02,31957.19,395790.52,Paid,REP16,South,2024,3,1,0,Company_748,Startup,France,Paris
INV01009,C0445,2024-12-19,2025-01-18,295592.84,23647.43,28218.86,291021.41,Paid,REP08,East,2024,12,4,0,Company_445,Non-profit,USA,Philadelphia
INV01010,C0345,2023-08-20,2023-09-19,59205.76,4736.46,5603.18,58339.04,Paid,REP17,North,2023,8,3,0,Company_345,SMB,USA,Chicago
INV01011,C0333,2023-01-28,2023-02-27,625526.3,50042.1,44060.26,631508.14,Overdue,REP23,East,2023,1,1,1,Company_333,Enterprise,USA,Philadelphia
INV01012,C0835,2023-05-18,2023-06-17,225435.78,18034.86,17639.39,225831.25,Paid,REP05,North,2023,5,2,0,Company_835,Non-profit,USA,Chicago
INV01013,C0928,2022-10-20,2022-11-19,643111.72,51448.94,16907.5,677653.16,Paid,REP06,East,2022,10,4,0,Company_928,Government,Germany,Dallas
INV01014,C0193,2022-08-15,2022-09-14,177848.93,14227.91,23873.74,168203.1,Paid,REP18,East,2022,8,3,0,Company_193,Government,USA,Houston
INV01015,C0913,2023-09-01,2023-10-01,395771.87,31661.75,29546.72,397886.9,Paid,REP07,International,2023,9,3,0,Company_913,Startup,UK,Houston
INV01016,C0944,2022-11-05,2022-12-05,635626.94,50850.16,70838.63,615638.47,Paid,REP23,International,2022,11,4,0,Company_944,Startup,USA,Dallas
INV01017,C0066,2024-07-30,2024-08-29,506642.13,40531.37,55140.28,492033.22,Paid,REP24,International,2024,7,3,0,Company_66,Government,USA,Dallas
INV01018,C0132,2023-11-23,2023-12-23,954556.61,76364.53,108468.56,922452.58,Pending,REP19,East,2023,11,4,1,Company_132,Non-profit,USA,Philadelphia
INV01019,C0658,2022-08-18,2022-09-17,583017.44,46641.4,53393.1,576265.74,Paid,REP09,East,2022,8,3,0,Company_658,SMB,UK,Chicago
INV01020,C0094,2024-12-18,2025-01-17,398544.25,31883.54,6562.7,423865.09,Paid,REP16,East,2024,12,4,0,Company_94,Startup,UK,Chicago
INV01021,C0664,2022-03-28,2022-04-27,460820.46,36865.64,32091.29,465594.81,Paid,REP04,West,2022,3,1,0,Company_664,Startup,USA,Dallas
INV01022,C0278,2023-01-12,2023-02-11,226768.92,18141.51,12241.37,232669.06,Paid,REP13,West,2023,1,1,0,Company_278,Startup,UK,Dallas
INV01023,C0764,2023-06-07,2023-07-07,192792.51,15423.4,20605.89,187610.02,Cancelled,REP14,West,2023,6,2,0,Company_764,Non-profit,USA,Phoenix
INV01024,C0571,2024-02-09,2024-03-10,846386.94,67710.96,37536.23,876561.67,Overdue,REP09,West,2024,2,1,1,Company_571,SMB,USA,Houston
INV01025,C0432,2022-03-24,2022-04-23,966424.65,77313.97,6708.41,1037030.21,Paid,REP04,International,2022,3,1,0,Company_432,Enterprise,UK,Los Angeles
INV01026,C0090,2023-09-14,2023-10-14,609710.29,48776.82,87836.16,570650.95,Paid,REP14,International,2023,9,3,0,Company_90,Startup,USA,Philadelphia
INV01027,C0496,2022-08-17,2022-09-16,266502.28,21320.18,9923.58,277898.88,Overdue,REP05,North,2022,8,3,1,Company_496,Enterprise,USA,Berlin
INV01028,C0351,2022-11-13,2022-12-13,48280.52,3862.44,1588.06,50554.9,Pending,REP14,West,2022,11,4,1,Company_351,SMB,UK,London
INV01029,C0030,2022-11-12,2022-12-12,425747.01,34059.76,36083.81,423722.96,Paid,REP05,International,2022,11,4,0,Company_30,Government,USA,Phoenix
INV01030,C0634,2023-08-25,2023-09-24,1286612.09,102928.97,107336.27,1282204.79,Paid,REP09,North,2023,8,3,0,Company_634,Startup,USA,Berlin
INV01031,C0783,2022-12-10,2023-01-09,518680.36,41494.43,33372.8,526801.99,Paid,REP17,East,2022,12,4,0,Company_783,Enterprise,USA,Phoenix
INV01032,C0007,2024-03-14,2024-04-13,132104.28,10568.34,10475.65,132196.97,Paid,REP21,North,2024,3,1,0,Company_7,Startup,USA,Paris
INV01033,C0243,2024-05-26,2024-06-25,780787.38,62462.99,71140.91,772109.46,Paid,REP06,West,2024,5,2,0,Company_243,Enterprise,USA,Paris
INV01034,C0111,2024-07-30,2024-08-29,403989.05,32319.12,18831.34,417476.83,Paid,REP16,North,2024,7,3,0,Company_111,Enterprise,USA,New York
INV01035,C0894,2023-03-29,2023-04-28,1008719.13,80697.53,54705.65,1034711.01,Paid,REP03,International,2023,3,1,0,Company_894,Government,USA,Phoenix
INV01036,C0345,2022-01-01,2022-01-31,781933.9,62554.71,101048.71,743439.9,Paid,REP24,North,2022,1,1,0,Company_345,SMB,USA,Chicago
INV01037,C0692,2024-02-24,2024-03-25,174857.34,13988.59,17447.22,171398.71,Overdue,REP04,South,2024,2,1,1,Company_692,Non-profit,France,Los Angeles
INV01038,C0661,2024-08-09,2024-09-08,312680.64,25014.45,32284.42,305410.67,Pending,REP18,West,2024,8,3,1,Company_661,Non-profit,USA,Dallas
INV01039,C0734,2023-07-02,2023-08-01,459497.01,36759.76,57351.31,438905.46,Paid,REP04,North,2023,7,3,0,Company_734,SMB,USA,Dallas
INV01040,C0898,2022-05-03,2022-06-02,1075791.22,86063.3,5623.92,1156230.6,Paid,REP10,South,2022,5,2,0,Company_898,Enterprise,USA,Dallas
INV01041,C0751,2023-03-30,2023-04-29,187518.49,15001.48,24380.67,178139.3,Paid,REP23,East,2023,3,1,0,Company_751,Government,UK,Paris
INV01042,C0156,2022-05-23,2022-06-22,249562.04,19964.96,22010.99,247516.01,Pending,REP04,International,2022,5,2,1,Company_156,Enterprise,USA,Phoenix
INV01043,C0297,2022-11-19,2022-12-19,799958.71,63996.7,36035.48,827919.93,Overdue,REP16,East,2022,11,4,1,Company_297,Non-profit,USA,Dallas
INV01044,C0118,2024-03-01,2024-03-31,693785.79,55502.86,98884.21,650404.44,Overdue,REP11,East,2024,3,1,1,Company_118,Startup,France,Philadelphia
INV01045,C0956,2022-10-01,2022-10-31,715529.92,57242.39,104779.45,667992.86,Pending,REP02,South,2022,10,4,1,Company_956,Enterprise,USA,Paris
INV01046,C0075,2023-05-20,2023-06-19,289035.43,23122.83,13680.3,298477.96,Paid,REP15,South,2023,5,2,0,Company_75,Non-profit,Germany,New York
INV01047,C0956,2023-12-08,2024-01-07,887239.3,70979.14,85179.58,873038.86,Cancelled,REP25,East,2023,12,4,0,Company_956,Enterprise,USA,Paris
INV01048,C0932,2024-02-07,2024-03-08,770168.87,61613.51,67408.63,764373.75,Paid,REP07,South,2024,2,1,0,Company_932,Enterprise,France,Paris
INV01049,C0403,2022-10-14,2022-11-13,1050885.63,84070.85,140437.83,994518.65,Paid,REP13,West,2022,10,4,0,Company_403,Enterprise,USA,Philadelphia
INV01050,C0663,2023-04-01,2023-05-01,744069.54,59525.56,111404.97,692190.13,Pending,REP16,West,2023,4,2,1,Company_663,Enterprise,UK,London
INV01051,C0405,2024-02-11,2024-03-12,133404.73,10672.38,15502.74,128574.37,Pending,REP12,West,2024,2,1,1,Company_405,Government,USA,New York
INV01052,C0429,2023-07-01,2023-07-31,933815.98,74705.28,131223.39,877297.87,Paid,REP23,International,2023,7,3,0,Company_429,Non-profit,USA,Berlin
INV01053,C0461,2023-02-25,2023-03-27,354653.7,28372.3,38216.98,344809.02,Paid,REP06,West,2023,2,1,0,Company_461,Enterprise,UK,Chicago
INV01054,C0009,2023-12-13,2024-01-12,423961.59,33916.93,23397.02,434481.5,Paid,REP17,International,2023,12,4,0,Company_9,Startup,Germany,Paris
INV01055,C0657,2024-12-14,2025-01-13,417589.14,33407.13,21371.08,429625.19,Pending,REP01,North,2024,12,4,1,Company_657,Enterprise,UK,Berlin
INV01056,C0407,2024-03-04,2024-04-03,305962.35,24476.99,5216.52,325222.82,Pending,REP01,East,2024,3,1,1,Company_407,Enterprise,Canada,Chicago
INV01057,C0639,2023-03-12,2023-04-11,583707.22,46696.58,27492.64,602911.16,Paid,REP15,South,2023,3,1,0,Company_639,Government,France,Los Angeles
INV01058,C0716,2024-07-28,2024-08-27,317690.91,25415.27,127.28,342978.9,Pending,REP10,International,2024,7,3,1,Company_716,Government,USA,Chicago
INV01059,C0599,2024-03-09,2024-04-08,762418.95,60993.52,34425.47,788987.0,Paid,REP07,East,2024,3,1,0,Company_599,Non-profit,USA,Chicago
INV01060,C0380,2023-05-23,2023-06-22,245271.9,19621.75,29187.5,235706.15,Pending,REP24,International,2023,5,2,1,Company_380,Non-profit,Canada,London
INV01061,C0989,2023-04-24,2023-05-24,609140.14,48731.21,66200.39,591670.96,Paid,REP13,International,2023,4,2,0,Company_989,Startup,USA,Paris
INV01062,C0491,2024-12-03,2025-01-02,169610.28,13568.82,10859.17,172319.93,Paid,REP01,West,2024,12,4,0,Company_491,Enterprise,Germany,Chicago
INV01063,C0883,2023-02-12,2023-03-14,520001.03,41600.08,71953.31,489647.8,Paid,REP17,West,2023,2,1,0,Company_883,Startup,USA,Los Angeles
INV01064,C0093,2022-07-20,2022-08-19,528126.25,42250.1,28336.17,542040.18,Pending,REP21,South,2022,7,3,1,Company_93,Startup,Canada,Philadelphia
INV01065,C0204,2023-03-20,2023-04-19,1192614.72,95409.18,69839.54,1218184.36,Paid,REP01,West,2023,3,1,0,Company_204,Enterprise,Canada,Paris
INV01066,C0082,2023-07-15,2023-08-14,4634.49,370.76,104.95,4900.3,Pending,REP15,North,2023,7,3,1,Company_82,Enterprise,UK,New York
INV01067,C0721,2023-06-15,2023-07-15,154074.32,12325.95,3907.02,162493.25,Paid,REP11,International,2023,6,2,0,Company_721,Startup,UK,Paris
INV01068,C0201,2022-01-05,2022-02-04,832736.99,66618.96,86224.44,813131.51,Paid,REP20,South,2022,1,1,0,Company_201,SMB,USA,Paris
INV01069,C0518,2022-08-20,2022-09-19,18555.12,1484.41,1163.39,18876.14,Paid,REP06,North,2022,8,3,0,Company_518,Non-profit,UK,Houston
INV01070,C0106,2022-12-08,2023-01-07,590738.46,47259.08,37387.6,600609.94,Pending,REP13,East,2022,12,4,1,Company_106,Non-profit,UK,Dallas
INV01071,C0726,2022-10-11,2022-11-10,1541007.04,123280.56,195123.85,1469163.75,Overdue,REP07,West,2022,10,4,1,Company_726,Enterprise,USA,Philadelphia
INV01072,C0705,2022-06-04,2022-07-04,578742.93,46299.43,39771.65,585270.71,Paid,REP10,International,2022,6,2,0,Company_705,Enterprise,UK,Dallas
INV01073,C0876,2023-06-27,2023-07-27,220288.21,17623.06,1238.66,236672.61,Paid,REP18,South,2023,6,2,0,Company_876,Government,Germany,New York
INV01074,C0769,2022-10-06,2022-11-05,275387.63,22031.01,21490.79,275927.85,Paid,REP09,North,2022,10,4,0,Company_769,Non-profit,UK,London
INV01075,C0105,2022-12-22,2023-01-21,115185.15,9214.81,16439.87,107960.09,Paid,REP15,North,2022,12,4,0,Company_105,Enterprise,France,New York
INV01076,C0909,2024-08-01,2024-08-31,216658.4,17332.67,25064.24,208926.83,Pending,REP12,East,2024,8,3,1,Company_909,Enterprise,Germany,Phoenix
INV01077,C0450,2024-08-11,2024-09-10,369943.66,29595.49,32572.73,366966.42,Paid,REP17,West,2024,8,3,0,Company_450,SMB,Germany,London
INV01078,C0386,2024-09-04,2024-10-04,663664.55,53093.16,19764.61,696993.1,Paid,REP18,International,2024,9,3,0,Company_386,Enterprise,Canada,London
INV01079,C0204,2024-02-07,2024-03-08,568019.36,45441.55,8892.12,604568.79,Paid,REP01,East,2024,2,1,0,Company_204,Enterprise,Canada,Paris
INV01080,C0909,2024-08-18,2024-09-17,852269.36,68181.55,58769.64,861681.27,Paid,REP25,East,2024,8,3,0,Company_909,Enterprise,Germany,Phoenix
INV01081,C0835,2024-08-09,2024-09-08,156240.89,12499.27,14269.17,154470.99,Cancelled,REP12,South,2024,8,3,0,Company_835,Non-profit,USA,Chicago
INV01082,C0803,2023-08-31,2023-09-30,69669.79,5573.58,8748.88,66494.49,Paid,REP09,North,2023,8,3,0,Company_803,Government,UK,Dallas
INV01083,C0965,2024-05-20,2024-06-19,142440.12,11395.21,3998.38,149836.95,Paid,REP03,International,2024,5,2,0,Company_965,Startup,UK,Chicago
INV01084,C0151,2022-09-03,2022-10-03,958161.66,76652.93,101173.67,933640.92,Paid,REP05,South,2022,9,3,0,Company_151,Enterprise,UK,Los Angeles
INV01085,C0804,2023-03-28,2023-04-27,455545.41,36443.63,11831.55,480157.49,Paid,REP22,International,2023,3,1,0,Company_804,Non-profit,USA,Houston
INV01086,C0394,2022-01-27,2022-02-26,595691.07,47655.29,20070.34,623276.02,Paid,REP10,West,2022,1,1,0,Company_394,Enterprise,USA,Paris
INV01087,C0706,2023-04-03,2023-05-03,549522.89,43961.83,76025.65,517459.07,Paid,REP12,International,2023,4,2,0,Company_706,Government,UK,Paris
INV01088,C0152,2022-01-13,2022-02-12,160429.52,12834.36,20906.2,152357.68,Paid,REP13,South,2022,1,1,0,Company_152,Enterprise,USA,Chicago
INV01089,C0570,2024-02-16,2024-03-17,756207.65,60496.61,22330.87,794373.39,Pending,REP05,International,2024,2,1,1,Company_570,Startup,Germany,Chicago
INV01090,C0116,2023-06-13,2023-07-13,528653.46,42292.28,60326.86,510618.88,Paid,REP24,West,2023,6,2,0,Company_116,Non-profit,France,Dallas
INV01091,C0353,2024-10-13,2024-11-12,238498.42,19079.87,29376.16,228202.13,Overdue,REP17,East,2024,10,4,1,Company_353,Enterprise,UK,Paris
INV01092,C0573,2022-05-13,2022-06-12,16708.85,1336.71,1967.25,16078.31,Paid,REP16,North,2022,5,2,0,Company_573,Startup,USA,Dallas
INV01093,C0702,2024-04-16,2024-05-16,1477296.58,118183.73,126773.01,1468707.3,Paid,REP09,West,2024,4,2,0,Company_702,Startup,USA,Los Angeles
INV01094,C0860,2022-09-25,2022-10-25,354839.33,28387.15,722.25,382504.23,Paid,REP01,North,2022,9,3,0,Company_860,Startup,USA,Dallas
INV01095,C0267,2024-11-08,2024-12-08,243330.01,19466.4,17841.17,244955.24,Pending,REP20,East,2024,11,4,1,Company_267,Government,UK,Los Angeles
INV01096,C0639,2023-02-14,2023-03-16,259164.48,20733.16,16812.65,263084.99,Paid,REP08,International,2023,2,1,0,Company_639,Government,France,Los Angeles
INV01097,C0277,2022-04-13,2022-05-13,103440.68,8275.25,15207.22,96508.71,Paid,REP01,West,2022,4,2,0,Company_277,Non-profit,USA,Berlin
INV01098,C0134,2024-11-26,2024-12-26,499618.16,39969.45,28249.65,511337.96,Paid,REP22,South,2024,11,4,0,Company_134,Non-profit,Germany,Dallas
INV01099,C0091,2023-04-21,2023-05-21,327044.24,26163.54,13834.1,339373.68,Pending,REP16,North,2023,4,2,1,Company_91,Startup,USA,New York
INV01100,C0077,2022-11-26,2022-12-26,766382.33,61310.59,10824.82,816868.1,Overdue,REP22,North,2022,11,4,1,Company_77,Enterprise,UK,New York
INV01101,C0617,2024-12-01,2024-12-31,517887.79,41431.02,74628.58,484690.23,Pending,REP05,South,2024,12,4,1,Company_617,Government,USA,Houston
INV01102,C0146,2024-04-18,2024-05-18,193854.92,15508.39,167.29,209196.02,Paid,REP22,West,2024,4,2,0,Company_146,Government,Germany,Los Angeles
INV01103,C0787,2023-12-26,2024-01-25,3803.9,304.31,356.27,3751.94,Paid,REP16,North,2023,12,4,0,Company_787,SMB,USA,Chicago
INV01104,C0712,2022-02-28,2022-03-30,271535.87,21722.87,32225.46,261033.28,Paid,REP10,West,2022,2,1,0,Company_712,Non-profit,USA,Los Angeles
INV01105,C0018,2022-08-23,2022-09-22,484085.41,38726.83,68555.83,454256.41,Paid,REP10,South,2022,8,3,0,Company_18,Non-profit,France,Phoenix
INV01106,C0832,2024-02-16,2024-03-17,552923.72,44233.9,22668.54,574489.08,Paid,REP02,East,2024,2,1,0,Company_832,Startup,USA,Houston
INV01107,C0099,2022-05-28,2022-06-27,731903.58,58552.29,77014.93,713440.94,Paid,REP23,North,2022,5,2,0,Company_99,SMB,UK,Dallas
INV01108,C0552,2024-09-03,2024-10-03,924182.71,73934.62,92819.8,905297.53,Pending,REP09,International,2024,9,3,1,Company_552,SMB,USA,Los Angeles
INV01109,C0933,2024-05-27,2024-06-26,791029.14,63282.33,83784.69,770526.78,Paid,REP14,South,2024,5,2,0,Company_933,SMB,UK,Paris
INV01110,C0172,2023-06-03,2023-07-03,879618.35,70369.47,29512.37,920475.45,Pending,REP02,East,2023,6,2,1,Company_172,Enterprise,UK,Los Angeles
INV01111,C0841,2023-05-27,2023-06-26,1112687.06,89014.96,165923.23,1035778.79,Paid,REP15,North,2023,5,2,0,Company_841,Non-profit,USA,Los Angeles
INV01112,C0287,2024-09-27,2024-10-27,533620.47,42689.64,43679.19,532630.92,Paid,REP16,International,2024,9,3,0,Company_287,Government,USA,Philadelphia
INV01113,C0128,2022-12-24,2023-01-23,220676.02,17654.08,32580.43,205749.67,Paid,REP05,International,2022,12,4,0,Company_128,Government,Germany,London
INV01114,C0828,2022-03-02,2022-04-01,446604.22,35728.34,6053.93,476278.63,Pending,REP07,North,2022,3,1,1,Company_828,Government,USA,London
INV01115,C0718,2024-06-12,2024-07-12,336250.93,26900.07,25594.7,337556.3,Paid,REP10,East,2024,6,2,0,Company_718,SMB,France,London
INV01116,C0914,2022-01-26,2022-02-25,1071254.35,85700.35,41426.96,1115527.74,Paid,REP18,South,2022,1,1,0,Company_914,Enterprise,UK,Phoenix
INV01117,C0222,2024-11-26,2024-12-26,891434.68,71314.77,53281.53,909467.92,Paid,REP06,East,2024,11,4,0,Company_222,Enterprise,UK,Chicago
INV01118,C0456,2024-12-20,2025-01-19,556124.64,44489.97,1313.01,599301.6,Cancelled,REP17,East,2024,12,4,0,Company_456,SMB,USA,Los Angeles
INV01119,C0775,2023-05-06,2023-06-05,986414.2,78913.14,37753.33,1027574.01,Paid,REP19,East,2023,5,2,0,Company_775,SMB,USA,Phoenix
INV01120,C0898,2022-11-01,2022-12-01,1341110.82,107288.87,113446.26,1334953.43,Paid,REP19,East,2022,11,4,0,Company_898,Enterprise,USA,Dallas
INV01121,C0133,2024-06-28,2024-07-28,711818.66,56945.49,96249.67,672514.48,Paid,REP11,International,2024,6,2,0,Company_133,Government,USA,Phoenix
INV01122,C0750,2022-11-10,2022-12-10,406988.4,32559.07,34073.42,405474.05,Paid,REP23,South,2022,11,4,0,Company_750,Startup,USA,Philadelphia
INV01123,C0848,2022-08-21,2022-09-20,436917.34,34953.39,59387.59,412483.14,Overdue,REP07,North,2022,8,3,1,Company_848,Startup,USA,Phoenix
INV01124,C0847,2023-12-15,2024-01-14,961267.28,76901.38,49929.32,988239.34,Paid,REP13,East,2023,12,4,0,Company_847,Government,USA,Berlin
INV01125,C0191,2024-02-29,2024-03-30,968583.34,77486.67,129580.0,916490.01,Cancelled,REP23,West,2024,2,1,0,Company_191,SMB,USA,Phoenix
INV01126,C0773,2022-06-16,2022-07-16,668602.4,53488.19,54622.05,667468.54,Paid,REP20,International,2022,6,2,0,Company_773,Government,UK,Los Angeles
INV01127,C0027,2022-03-11,2022-04-10,195671.09,15653.69,7166.25,204158.53,Overdue,REP04,West,2022,3,1,1,Company_27,Startup,USA,Dallas
INV01128,C0895,2024-02-13,2024-03-14,318547.62,25483.81,44277.29,299754.14,Pending,REP17,North,2024,2,1,1,Company_895,Enterprise,Canada,Los Angeles
INV01129,C0668,2023-11-15,2023-12-15,429914.96,34393.2,29133.35,435174.81,Overdue,REP09,East,2023,11,4,1,Company_668,Enterprise,USA,Los Angeles
INV01130,C0871,2024-07-24,2024-08-23,313930.44,25114.44,23912.22,315132.66,Overdue,REP10,International,2024,7,3,1,Company_871,Startup,USA,Phoenix
INV01131,C0637,2022-11-08,2022-12-08,838833.6,67106.69,83565.91,822374.38,Paid,REP19,North,2022,11,4,0,Company_637,Enterprise,UK,Dallas
INV01132,C0402,2024-06-01,2024-07-01,986967.52,78957.4,82712.36,983212.56,Paid,REP11,South,2024,6,2,0,Company_402,Non-profit,USA,Phoenix
INV01133,C0198,2022-02-22,2022-03-24,93038.76,7443.1,9321.23,91160.63,Paid,REP13,West,2022,2,1,0,Company_198,Enterprise,USA,Phoenix
INV01134,C0300,2024-10-15,2024-11-14,270889.56,21671.16,24373.91,268186.81,Overdue,REP06,East,2024,10,4,1,Company_300,Enterprise,Germany,Paris
INV01135,C0532,2023-06-15,2023-07-15,255721.82,20457.75,29162.69,247016.88,Paid,REP19,South,2023,6,2,0,Company_532,SMB,USA,Dallas
