customer_id,recency,frequency,monetary,avg_order_value,total_items,discount_rate,unique_categories,R_score,F_score,M_score,RFM_score,segment
CUST01677,129,11,999.15,90.83181818181818,67,0.45454545454545453,6,2,3,3,8,Potential Loyalists
CUST01678,79,107,23999.59,224.29523364485982,556,0.2616822429906542,10,3,5,5,13,Loyal Customers
CUST01679,43,1,178.4,178.4,1,0.0,1,4,1,1,6,Recent Customers
CUST01680,35,9,563.36,62.595555555555556,49,0.3333333333333333,3,5,2,2,9,Recent Customers
CUST01681,170,5,222.95,44.589999999999996,15,0.6,3,2,2,1,5,Lost Customers
CUST01682,354,18,1845.14,102.50777777777779,89,0.2222222222222222,9,1,3,3,7,Potential Loyalists
CUST01683,108,8,953.55,119.19375,29,0.375,6,2,2,2,6,Lost Customers
CUST01684,143,2,344.74,172.37,9,0.5,2,2,1,2,5,Lost Customers
CUST01685,97,8,901.98,112.7475,27,0.25,7,3,2,2,7,Potential Loyalists
CUST01686,84,31,2615.76,84.37935483870969,125,0.2903225806451613,9,3,4,4,11,Loyal Customers
CUST01687,42,200,20482.37,102.41185,1009,0.305,10,5,5,5,15,Champions
CUST01688,30,51,4753.5199999999995,93.20627450980392,296,0.2549019607843137,10,5,4,4,13,Champions
CUST01689,135,9,1744.71,193.85666666666668,50,0.2222222222222222,6,2,2,3,7,Lost Customers
CUST01690,74,150,13616.68,90.77786666666667,792,0.32666666666666666,10,3,5,5,13,Loyal Customers
CUST01691,51,22,2627.47,119.43045454545454,117,0.22727272727272727,9,4,3,4,11,Loyal Customers
CUST01692,43,1,46.85,46.85,3,1.0,1,4,1,1,6,Recent Customers
CUST01693,48,80,9584.95,119.81187500000001,430,0.2875,10,4,5,5,14,Champions
CUST01694,130,13,1006.3100000000001,77.40846153846154,66,0.38461538461538464,9,2,3,3,8,Potential Loyalists
CUST01695,93,29,2866.69,98.85137931034483,138,0.27586206896551724,8,3,4,4,11,Loyal Customers
CUST01696,286,12,774.13,64.51083333333334,63,0.4166666666666667,7,1,3,2,6,Potential Loyalists
CUST01697,52,11,346.05,31.45909090909091,63,0.36363636363636365,8,4,3,2,9,Loyal Customers
CUST01698,45,33,3839.91,116.36090909090909,167,0.18181818181818182,9,4,4,4,12,Champions
CUST01699,334,54,14337.26,265.50481481481484,257,0.3333333333333333,10,1,4,5,10,At Risk
CUST01700,349,9,805.7,89.52222222222223,40,0.1111111111111111,4,1,2,2,5,Lost Customers
CUST01701,340,8,1266.45,158.30625,32,0.375,3,1,2,3,6,Lost Customers
CUST01702,201,76,7910.33,104.0832894736842,417,0.25,10,2,5,5,12,At Risk
CUST01703,264,5,307.03000000000003,61.406000000000006,26,0.2,3,1,2,2,5,Lost Customers
CUST01704,52,59,6340.1,107.45932203389832,289,0.3728813559322034,10,4,5,5,14,Champions
CUST01705,97,6,435.92,72.65333333333334,23,0.5,3,3,2,2,7,Potential Loyalists
CUST01706,70,1,53.08,53.08,1,0.0,1,4,1,1,6,Recent Customers
CUST01707,117,1,45.71,45.71,6,0.0,1,2,1,1,4,Lost Customers
CUST01708,71,65,7379.26,113.52707692307693,306,0.2923076923076923,10,4,5,5,14,Champions
CUST01709,118,126,7414.18,58.84269841269842,628,0.30158730158730157,10,2,5,5,12,At Risk
CUST01710,139,5,725.1700000000001,145.03400000000002,39,0.2,3,2,2,2,6,Lost Customers
CUST01711,86,5,260.0,52.0,27,0.4,3,3,2,1,6,Potential Loyalists
CUST01712,158,32,3333.87,104.1834375,173,0.34375,9,2,4,4,10,At Risk
CUST01713,79,1,79.94,79.94,3,0.0,1,3,1,1,5,Potential Loyalists
CUST01714,74,10,390.86,39.086,63,0.1,5,3,2,2,7,Potential Loyalists
CUST01715,26,43,11124.49,258.70906976744186,229,0.4186046511627907,10,5,4,5,14,Champions
CUST01716,68,47,5135.33,109.26234042553192,216,0.2553191489361702,9,4,4,4,12,Champions
CUST01717,38,8,438.59999999999997,54.824999999999996,44,0.625,5,5,2,2,9,Recent Customers
CUST01718,128,38,3511.71,92.41342105263158,214,0.2894736842105263,10,2,4,4,10,At Risk
CUST01719,15,50,5221.69,104.43379999999999,262,0.32,10,5,4,4,13,Champions
CUST01720,317,3,108.77000000000001,36.25666666666667,15,0.3333333333333333,2,1,1,1,3,Lost Customers
CUST01721,78,97,9691.26,99.90989690721649,485,0.29896907216494845,10,3,5,5,13,Loyal Customers
CUST01722,138,35,9934.48,283.8422857142857,171,0.2857142857142857,10,2,4,5,11,At Risk
CUST01723,48,1,150.84,150.84,7,1.0,1,4,1,1,6,Recent Customers
CUST01724,27,47,3328.36,70.81617021276595,231,0.425531914893617,10,5,4,4,13,Champions
CUST01725,47,42,4104.57,97.72785714285713,226,0.3333333333333333,9,4,4,4,12,Champions
CUST01726,68,70,6612.16,94.45942857142857,353,0.2571428571428571,10,4,5,5,14,Champions
CUST01727,334,2,162.01999999999998,81.00999999999999,11,0.5,2,1,1,1,3,Lost Customers
CUST01728,256,14,5309.74,379.26714285714286,79,0.2857142857142857,7,1,3,4,8,Potential Loyalists
CUST01729,27,1,19.83,19.83,7,1.0,1,5,1,1,7,Recent Customers
CUST01730,14,1,86.68,86.68,8,0.0,1,5,1,1,7,Recent Customers
CUST01731,301,8,682.57,85.32125,44,0.375,5,1,2,2,5,Lost Customers
CUST01732,67,13,607.28,46.71384615384615,64,0.38461538461538464,6,4,3,2,9,Loyal Customers
CUST01733,479,6,1415.24,235.87333333333333,36,0.3333333333333333,5,1,2,3,6,Lost Customers
CUST01734,52,19,6152.01,323.79,80,0.42105263157894735,8,4,3,5,12,Loyal Customers
CUST01735,175,5,451.90999999999997,90.38199999999999,27,0.8,3,2,2,2,6,Lost Customers
CUST01736,68,113,6191.1,54.78849557522124,625,0.26548672566371684,10,4,5,5,14,Champions
CUST01737,73,72,6705.15,93.12708333333333,356,0.3888888888888889,10,3,5,5,13,Loyal Customers
CUST01738,71,200,19723.27,98.61635,996,0.27,10,4,5,5,14,Champions
CUST01739,101,1,34.33,34.33,7,1.0,1,2,1,1,4,Lost Customers
CUST01740,367,4,166.79,41.6975,12,0.5,3,1,2,1,4,Lost Customers
CUST01741,58,17,1899.69,111.7464705882353,81,0.23529411764705882,5,4,3,3,10,Loyal Customers
CUST01742,344,1,406.58,406.58,5,0.0,1,1,1,2,4,Lost Customers
CUST01743,402,6,372.06,62.01,22,0.0,5,1,2,2,5,Lost Customers
CUST01744,208,32,3146.46,98.326875,152,0.15625,9,2,4,4,10,At Risk
CUST01745,159,48,2830.61,58.97104166666667,240,0.375,10,2,4,4,10,At Risk
CUST01746,54,43,3223.58,74.96697674418604,208,0.32558139534883723,8,4,4,4,12,Champions
CUST01747,364,7,707.86,101.12285714285714,37,0.5714285714285714,4,1,2,2,5,Lost Customers
CUST01748,216,3,289.97,96.65666666666668,21,0.3333333333333333,3,2,1,1,4,Lost Customers
CUST01749,62,10,885.64,88.564,67,0.3,6,4,2,2,8,Recent Customers
CUST01750,40,37,3935.67,106.36945945945946,189,0.2702702702702703,9,5,4,4,13,Champions
CUST01751,249,4,178.04000000000002,44.510000000000005,17,0.75,3,1,2,1,4,Lost Customers
CUST01752,104,21,2152.6,102.5047619047619,103,0.2857142857142857,8,2,3,3,8,Potential Loyalists
CUST01753,149,1,13.05,13.05,3,1.0,1,2,1,1,4,Lost Customers
CUST01754,50,16,1518.02,94.87625,102,0.3125,9,4,3,3,10,Loyal Customers
CUST01755,14,1,9.7,9.7,1,0.0,1,5,1,1,7,Recent Customers
CUST01756,42,26,4389.35,168.82115384615386,132,0.23076923076923078,8,5,4,4,13,Champions
CUST01757,47,15,1068.82,71.25466666666667,78,0.4,5,4,3,3,10,Loyal Customers
CUST01758,201,7,344.78999999999996,49.255714285714284,40,0.42857142857142855,3,2,2,2,6,Lost Customers
CUST01759,155,7,640.0699999999999,91.43857142857142,38,0.14285714285714285,5,2,2,2,6,Lost Customers
CUST01760,41,65,5997.9,92.27538461538461,314,0.3384615384615385,10,5,5,5,15,Champions
CUST01761,91,8,434.86,54.3575,38,0.125,5,3,2,2,7,Potential Loyalists
CUST01762,438,5,339.0,67.8,28,0.0,2,1,2,2,5,Lost Customers
CUST01763,59,16,1420.53,88.783125,77,0.25,7,4,3,3,10,Loyal Customers
CUST01764,213,41,3323.95,81.07195121951219,200,0.17073170731707318,9,2,4,4,10,At Risk
CUST01765,12,146,14943.75,102.35445205479452,757,0.3082191780821918,10,5,5,5,15,Champions
CUST01766,63,178,16715.35,93.9064606741573,922,0.3146067415730337,10,4,5,5,14,Champions
CUST01767,17,4,827.76,206.94,22,0.0,4,5,2,2,9,Recent Customers
CUST01768,174,12,1979.42,164.95166666666668,74,0.4166666666666667,8,2,3,3,8,Potential Loyalists
CUST01769,196,10,931.57,93.15700000000001,49,0.5,6,2,2,2,6,Lost Customers
CUST01770,6,129,12995.99,100.74410852713179,667,0.3333333333333333,10,5,5,5,15,Champions
CUST01771,438,6,326.96,54.49333333333333,35,0.16666666666666666,5,1,2,2,5,Lost Customers
CUST01772,57,53,5815.78,109.73169811320754,263,0.20754716981132076,10,4,4,4,12,Champions
CUST01773,75,1,186.59,186.59,5,0.0,1,3,1,1,5,Potential Loyalists
CUST01774,78,39,6439.599999999999,165.1179487179487,206,0.2564102564102564,9,3,4,5,12,Loyal Customers
CUST01775,72,44,3456.89,78.56568181818182,243,0.29545454545454547,10,3,4,4,11,Loyal Customers
CUST01776,372,7,292.34000000000003,41.76285714285715,45,0.14285714285714285,7,1,2,1,4,Lost Customers
CUST01777,301,9,851.61,94.62333333333333,47,0.3333333333333333,7,1,2,2,5,Lost Customers
CUST01778,27,131,10831.81,82.68557251908396,741,0.29770992366412213,10,5,5,5,15,Champions
CUST01779,352,15,1168.8,77.92,73,0.26666666666666666,8,1,3,3,7,Potential Loyalists
CUST01780,56,19,2322.68,122.24631578947367,97,0.21052631578947367,7,4,3,3,10,Loyal Customers
CUST01781,47,34,6856.06,201.64882352941177,158,0.23529411764705882,9,4,4,5,13,Champions
CUST01782,145,5,1146.63,229.32600000000002,23,0.4,3,2,2,3,7,Lost Customers
CUST01783,44,22,1619.79,73.62681818181818,110,0.13636363636363635,8,4,3,3,10,Loyal Customers
CUST01784,6,34,3267.89,96.11441176470588,202,0.20588235294117646,6,5,4,4,13,Champions
CUST01785,370,8,611.73,76.46625,37,0.25,5,1,2,2,5,Lost Customers
CUST01786,32,53,5329.52,100.55698113207548,274,0.2830188679245283,10,5,4,4,13,Champions
CUST01787,63,2,220.62,110.31,7,0.0,2,4,1,1,6,Recent Customers
CUST01788,641,8,740.74,92.5925,27,0.5,3,1,2,2,5,Lost Customers
CUST01789,368,7,299.87,42.83857142857143,36,0.14285714285714285,4,1,2,1,4,Lost Customers
CUST01790,91,29,2165.77,74.68172413793103,150,0.27586206896551724,10,3,4,3,10,Loyal Customers
CUST01791,346,4,454.66999999999996,113.66749999999999,30,0.25,4,1,2,2,5,Lost Customers
CUST01792,92,24,2018.77,84.11541666666666,135,0.2916666666666667,9,3,4,3,10,Loyal Customers
CUST01793,30,21,1389.93,66.18714285714286,104,0.2857142857142857,8,5,3,3,11,Loyal Customers
CUST01794,472,3,283.62,94.54,11,0.3333333333333333,3,1,1,1,3,Lost Customers
CUST01795,190,107,6337.03,59.22457943925233,581,0.40186915887850466,10,2,5,5,12,At Risk
CUST01796,61,168,9312.880000000001,55.43380952380953,803,0.32142857142857145,10,4,5,5,14,Champions
CUST01797,51,44,3990.73,90.6984090909091,202,0.22727272727272727,10,4,4,4,12,Champions
CUST01798,90,21,2467.27,117.48904761904762,123,0.5238095238095238,6,3,3,4,10,Loyal Customers
CUST01799,74,2,127.99000000000001,63.995000000000005,12,1.0,2,3,1,1,5,Potential Loyalists
CUST01800,87,42,4423.17,105.31357142857144,239,0.42857142857142855,10,3,4,4,11,Loyal Customers
CUST01801,421,4,441.77,110.4425,30,0.25,2,1,2,2,5,Lost Customers
CUST01802,173,4,305.26,76.315,18,0.5,4,2,2,2,6,Lost Customers
CUST01803,443,2,140.6,70.3,5,1.0,2,1,1,1,3,Lost Customers
CUST01804,87,87,24042.47,276.3502298850575,428,0.25287356321839083,10,3,5,5,13,Loyal Customers
CUST01805,151,32,3360.88,105.0275,163,0.375,9,2,4,4,10,At Risk
CUST01806,64,81,9891.11,122.11246913580247,435,0.38271604938271603,10,4,5,5,14,Champions
CUST01807,184,4,302.9,75.725,15,0.0,4,2,2,1,5,Lost Customers
CUST01808,49,7,692.13,98.87571428571428,30,0.0,4,4,2,2,8,Recent Customers
CUST01809,216,33,9458.01,286.60636363636365,169,0.30303030303030304,10,2,4,5,11,At Risk
CUST01810,317,1,333.6,333.6,6,0.0,1,1,1,2,4,Lost Customers
CUST01811,88,72,7510.01,104.30569444444444,367,0.2361111111111111,10,3,5,5,13,Loyal Customers
CUST01812,401,5,412.4,82.47999999999999,34,0.2,3,1,2,2,5,Lost Customers
CUST01813,121,15,814.37,54.291333333333334,58,0.26666666666666666,8,2,3,2,7,Potential Loyalists
CUST01814,102,21,3664.25,174.48809523809524,96,0.47619047619047616,8,2,3,4,9,Potential Loyalists
CUST01815,106,4,368.49,92.1225,14,0.25,3,2,2,2,6,Lost Customers
CUST01816,8,30,3359.02,111.96733333333333,139,0.3,8,5,4,4,13,Champions
CUST01817,133,17,1727.24,101.60235294117648,96,0.058823529411764705,7,2,3,3,8,Potential Loyalists
CUST01818,65,23,2326.7,101.16086956521738,129,0.21739130434782608,8,4,3,3,10,Loyal Customers
CUST01819,118,8,417.09,52.13625,51,0.25,6,2,2,2,6,Lost Customers
CUST01820,96,33,3292.79,99.78151515151515,145,0.18181818181818182,10,3,4,4,11,Loyal Customers
CUST01821,50,62,5445.96,87.83806451612904,267,0.3548387096774194,10,4,5,4,13,Champions
CUST01822,73,161,42583.22,264.492049689441,790,0.36024844720496896,10,3,5,5,13,Loyal Customers
CUST01823,144,1,86.45,86.45,9,1.0,1,2,1,1,4,Lost Customers
CUST01824,266,11,1319.99,119.99909090909091,48,0.6363636363636364,5,1,3,3,7,Potential Loyalists
CUST01825,118,5,878.97,175.794,24,0.4,4,2,2,2,6,Lost Customers
CUST01826,19,32,3326.45,103.9515625,175,0.21875,9,5,4,4,13,Champions
CUST01827,227,3,161.2,53.73333333333333,18,0.3333333333333333,3,1,1,1,3,Lost Customers
CUST01828,53,27,3882.6,143.79999999999998,146,0.18518518518518517,9,4,4,4,12,Champions
CUST01829,99,15,1588.37,105.89133333333332,87,0.26666666666666666,8,3,3,3,9,Loyal Customers
CUST01830,46,8,1593.07,199.13375,49,0.25,5,4,2,3,9,Recent Customers
CUST01831,37,1,32.15,32.15,8,1.0,1,5,1,1,7,Recent Customers
CUST01832,64,109,10418.18,95.57963302752295,574,0.3302752293577982,10,4,5,5,14,Champions
CUST01833,79,89,9696.39,108.948202247191,447,0.29213483146067415,10,3,5,5,13,Loyal Customers
CUST01834,47,72,4134.85,57.428472222222226,353,0.25,9,4,5,4,13,Champions
CUST01835,448,10,712.91,71.291,45,0.1,8,1,2,2,5,Lost Customers
CUST01836,375,7,920.08,131.44,35,0.2857142857142857,5,1,2,2,5,Lost Customers
CUST01837,337,4,364.91,91.2275,22,0.25,2,1,2,2,5,Lost Customers
CUST01838,185,23,1352.29,58.79521739130435,119,0.5217391304347826,7,2,3,3,8,Potential Loyalists
CUST01839,85,10,1254.91,125.49100000000001,57,0.0,6,3,2,3,8,Potential Loyalists
CUST01840,35,20,1740.73,87.0365,111,0.35,7,5,3,3,11,Loyal Customers
CUST01841,15,50,3078.92,61.5784,262,0.22,10,5,4,4,13,Champions
CUST01842,55,67,6264.82,93.50477611940298,298,0.2835820895522388,10,4,5,5,14,Champions
CUST01843,515,3,176.11999999999998,58.706666666666656,11,0.6666666666666666,3,1,1,1,3,Lost Customers
CUST01844,196,80,7760.95,97.011875,383,0.25,10,2,5,5,12,At Risk
CUST01845,147,32,8472.84,264.77625,147,0.3125,9,2,4,5,11,At Risk
CUST01846,8,119,31847.72,267.62789915966385,512,0.33613445378151263,10,5,5,5,15,Champions
CUST01847,87,167,15120.34,90.54095808383234,879,0.2634730538922156,10,3,5,5,13,Loyal Customers
CUST01848,82,40,3702.74,92.5685,190,0.25,10,3,4,4,11,Loyal Customers
CUST01849,95,37,7999.02,216.18972972972975,162,0.2972972972972973,9,3,4,5,12,Loyal Customers
CUST01850,93,1,237.47,237.47,1,0.0,1,3,1,1,5,Potential Loyalists
CUST01851,404,5,667.62,133.524,28,0.0,4,1,2,2,5,Lost Customers
CUST01852,20,22,1538.47,69.93045454545455,103,0.13636363636363635,8,5,3,3,11,Loyal Customers
CUST01853,23,84,8195.68,97.56761904761905,416,0.32142857142857145,10,5,5,5,15,Champions
CUST01854,427,7,464.83,66.4042857142857,32,0.2857142857142857,2,1,2,2,5,Lost Customers
CUST01855,138,7,1195.29,170.75571428571428,39,0.2857142857142857,4,2,2,3,7,Lost Customers
CUST01856,131,2,85.41,42.705,15,0.0,2,2,1,1,4,Lost Customers
CUST01857,20,1,32.84,32.84,8,0.0,1,5,1,1,7,Recent Customers
CUST01858,107,17,4953.57,291.3864705882353,89,0.35294117647058826,8,2,3,4,9,Potential Loyalists
CUST01859,51,59,5252.75,89.02966101694915,284,0.3389830508474576,9,4,5,4,13,Champions
CUST01860,12,1,112.43,112.43,2,0.0,1,5,1,1,7,Recent Customers
CUST01861,56,1,105.49,105.49,5,1.0,1,4,1,1,6,Recent Customers
CUST01862,131,12,1297.76,108.14666666666666,63,0.3333333333333333,6,2,3,3,8,Potential Loyalists
CUST01863,121,1,89.92,89.92,4,0.0,1,2,1,1,4,Lost Customers
CUST01864,59,200,18338.4,91.69200000000001,1017,0.355,10,4,5,5,14,Champions
CUST01865,89,10,1080.23,108.023,43,0.5,7,3,2,3,8,Potential Loyalists
CUST01866,287,55,4462.61,81.13836363636364,307,0.2727272727272727,10,1,4,4,9,At Risk
CUST01867,28,58,3552.89,61.25672413793103,294,0.29310344827586204,10,5,5,4,14,Champions
CUST01868,128,3,278.53,92.84333333333332,10,0.3333333333333333,3,2,1,1,4,Lost Customers
CUST01869,20,107,9069.23,84.75915887850466,532,0.32710280373831774,10,5,5,5,15,Champions
CUST01870,428,8,1105.08,138.135,47,0.125,5,1,2,3,6,Lost Customers
CUST01871,71,2,314.73,157.365,6,0.0,2,4,1,2,7,Recent Customers
CUST01872,245,3,325.3,108.43333333333334,22,0.0,1,1,1,2,4,Lost Customers
CUST01873,81,61,5584.69,91.5522950819672,288,0.26229508196721313,10,3,5,4,12,Loyal Customers
CUST01874,16,1,57.64,57.64,1,0.0,1,5,1,1,7,Recent Customers
CUST01875,6,15,658.0,43.86666666666667,79,0.13333333333333333,7,5,3,2,10,Loyal Customers
CUST01876,72,9,660.9,73.43333333333334,39,0.4444444444444444,4,3,2,2,7,Potential Loyalists
CUST01877,107,37,4919.2,132.95135135135135,199,0.35135135135135137,9,2,4,4,10,At Risk
CUST01878,243,10,1013.71,101.37100000000001,48,0.2,6,1,2,3,6,Lost Customers
CUST01879,83,73,7946.54,108.85671232876712,371,0.3287671232876712,10,3,5,5,13,Loyal Customers
CUST01880,107,11,1013.74,92.15818181818182,58,0.18181818181818182,6,2,3,3,8,Potential Loyalists
CUST01881,90,2,242.85,121.425,16,0.5,2,3,1,1,5,Potential Loyalists
CUST01882,106,31,2697.9,87.02903225806452,146,0.2903225806451613,10,2,4,4,10,At Risk
CUST01883,104,38,3946.83,103.86394736842105,183,0.2631578947368421,10,2,4,4,10,At Risk
CUST01884,17,15,1232.81,82.18733333333333,89,0.2,6,5,3,3,11,Loyal Customers
CUST01885,19,15,3338.7,222.57999999999998,73,0.3333333333333333,8,5,3,4,12,Loyal Customers
CUST01886,53,44,1896.0,43.09090909090909,220,0.20454545454545456,10,4,4,3,11,Champions
CUST01887,361,97,22241.81,229.29701030927836,478,0.24742268041237114,10,1,5,5,11,At Risk
CUST01888,67,200,18594.670000000002,92.97335000000001,989,0.35,10,4,5,5,14,Champions
CUST01889,607,1,120.63,120.63,4,1.0,1,1,1,1,3,Lost Customers
CUST01890,82,16,1289.7,80.60625,67,0.4375,8,3,3,3,9,Loyal Customers
CUST01891,35,200,20434.77,102.17385,985,0.31,10,5,5,5,15,Champions
CUST01892,18,9,1158.43,128.71444444444444,45,0.2222222222222222,6,5,2,3,10,Recent Customers
CUST01893,67,59,7215.07,122.2893220338983,305,0.23728813559322035,10,4,5,5,14,Champions
CUST01894,91,43,3728.55,86.71046511627907,199,0.27906976744186046,9,3,4,4,11,Loyal Customers
CUST01895,304,4,807.49,201.8725,25,0.25,4,1,2,2,5,Lost Customers
CUST01896,211,1,59.29,59.29,9,1.0,1,2,1,1,4,Lost Customers
CUST01897,36,200,20209.43,101.04715,1057,0.285,10,5,5,5,15,Champions
CUST01898,27,1,165.78,165.78,2,1.0,1,5,1,1,7,Recent Customers
CUST01899,287,29,3131.87,107.9955172413793,155,0.3448275862068966,9,1,4,4,9,At Risk
CUST01900,28,72,6606.69,91.75958333333332,355,0.2777777777777778,9,5,5,5,15,Champions
CUST01901,42,1,267.37,267.37,4,0.0,1,5,1,1,7,Recent Customers
CUST01902,186,14,1756.39,125.45642857142857,67,0.14285714285714285,6,2,3,3,8,Potential Loyalists
CUST01903,353,8,493.87,61.73375,36,0.25,5,1,2,2,5,Lost Customers
CUST01904,72,1,109.02,109.02,9,1.0,1,3,1,1,5,Potential Loyalists
CUST01905,211,62,5423.37,87.47370967741935,327,0.3548387096774194,10,2,5,4,11,At Risk
CUST01906,3,32,2659.35,83.1046875,188,0.375,10,5,4,4,13,Champions
CUST01907,286,18,1012.85,56.269444444444446,72,0.3888888888888889,7,1,3,3,7,Potential Loyalists
CUST01908,72,114,11209.76,98.33122807017544,559,0.37719298245614036,10,3,5,5,13,Loyal Customers
CUST01909,63,42,4191.05,99.78690476190476,179,0.3333333333333333,10,4,4,4,12,Champions
CUST01910,22,1,62.67,62.67,3,0.0,1,5,1,1,7,Recent Customers
CUST01911,76,1,55.84,55.84,2,0.0,1,3,1,1,5,Potential Loyalists
CUST01912,105,2,178.03,89.015,15,0.0,2,2,1,1,4,Lost Customers
CUST01913,73,4,176.22,44.055,30,0.25,4,3,2,1,6,Potential Loyalists
CUST01914,194,33,1628.1299999999999,49.337272727272726,160,0.2727272727272727,9,2,4,3,9,At Risk
CUST01915,21,52,4618.57,88.81865384615384,239,0.25,10,5,4,4,13,Champions
CUST01916,59,92,8608.17,93.5670652173913,416,0.31521739130434784,10,4,5,5,14,Champions
CUST01917,83,11,978.72,88.97454545454546,65,0.36363636363636365,5,3,3,2,8,Loyal Customers
CUST01918,66,10,1086.33,108.633,53,0.2,5,4,2,3,9,Recent Customers
CUST01919,88,44,3911.67,88.90159090909091,184,0.29545454545454547,10,3,4,4,11,Loyal Customers
CUST01920,593,7,359.24,51.32,30,0.2857142857142857,5,1,2,2,5,Lost Customers
CUST01921,66,2,91.46000000000001,45.730000000000004,3,0.5,1,4,1,1,6,Recent Customers
CUST01922,556,6,989.01,164.835,29,0.16666666666666666,3,1,2,2,5,Lost Customers
CUST01923,35,69,6217.32,90.10608695652174,340,0.2028985507246377,10,5,5,5,15,Champions
CUST01924,50,3,245.99,81.99666666666667,18,0.3333333333333333,1,4,1,1,6,Recent Customers
CUST01925,272,3,349.36,116.45333333333333,19,0.6666666666666666,3,1,1,2,4,Lost Customers
CUST01926,59,21,2442.57,116.31285714285715,116,0.19047619047619047,6,4,3,3,10,Loyal Customers
CUST01927,50,16,1718.6299999999999,107.41437499999999,91,0.1875,6,4,3,3,10,Loyal Customers
CUST01928,181,8,816.25,102.03125,46,0.5,4,2,2,2,6,Lost Customers
CUST01929,67,65,6669.5,102.6076923076923,289,0.3384615384615385,10,4,5,5,14,Champions
CUST01930,69,1,250.17,250.17,8,0.0,1,4,1,1,6,Recent Customers
CUST01931,58,94,5518.9,58.71170212765957,429,0.26595744680851063,10,4,5,4,13,Champions
CUST01932,55,63,6524.87,103.56936507936508,302,0.2222222222222222,10,4,5,5,14,Champions
CUST01933,5,82,8440.34,102.9309756097561,382,0.24390243902439024,10,5,5,5,15,Champions
CUST01934,47,18,2362.76,131.26444444444445,105,0.2222222222222222,7,4,3,3,10,Loyal Customers
CUST01935,137,69,7251.03,105.08739130434782,356,0.36231884057971014,10,2,5,5,12,At Risk
CUST01936,66,43,3704.18,86.14372093023256,235,0.23255813953488372,10,4,4,4,12,Champions
CUST01937,258,15,1161.76,77.45066666666666,67,0.3333333333333333,6,1,3,3,7,Potential Loyalists
CUST01938,381,1,48.09,48.09,7,1.0,1,1,1,1,3,Lost Customers
CUST01939,309,7,650.68,92.9542857142857,34,0.42857142857142855,3,1,2,2,5,Lost Customers
CUST01940,249,29,1799.92,62.066206896551726,142,0.3793103448275862,9,1,4,3,8,At Risk
