date,year,month,quarter,region,category,quantity,unit_price,unit_cost,revenue,profit,profit_margin,customer_id,store_id
2024-10-30,2024,10,Q4,West,Home & Garden,7,87.02,32.48,639.6,400.87,62.7,C05356,S062
2023-11-19,2023,11,Q4,East,Groceries,2,49.25,31.86,128.05,45.21,35.3,C00720,S079
2024-08-06,2024,8,Q3,North,Clothing,6,83.58,46.5,501.48,222.48,44.4,C08517,S037
2022-12-15,2022,12,Q4,International,Home & Garden,6,85.34,48.94,768.06,327.6,42.7,C08710,S059
2023-06-05,2023,6,Q2,North,Automotive,9,184.3,114.52,1741.64,659.42,37.9,C00290,S009
2023-03-02,2023,3,Q1,West,Home & Garden,13,108.43,43.82,1268.63,755.94,59.6,C06046,S070
2022-10-21,2022,10,Q4,North,Beauty,11,56.79,31.84,655.92,288.17,43.9,C08635,S058
2022-10-21,2022,10,Q4,West,Toys,11,31.37,15.73,362.32,180.64,49.9,C05860,S055
2024-05-12,2024,5,Q2,International,Groceries,2,46.51,25.04,93.02,42.94,46.2,C09818,S078
2024-04-18,2024,4,Q2,North,Clothing,8,50.96,19.43,387.3,239.63,61.9,C04702,S060
2024-12-25,2024,12,Q4,International,Beauty,13,74.78,43.36,1458.21,612.69,42.0,C00490,S014
2023-08-14,2023,8,Q3,West,Home & Garden,8,131.07,84.27,1048.56,374.4,35.7,C09163,S034
2024-08-25,2024,8,Q3,West,Beauty,1,60.11,30.14,60.11,29.97,49.9,C03481,S070
2023-12-23,2023,12,Q4,East,Home & Garden,1,102.0,51.07,153.0,76.39,49.9,C06287,S016
2024-08-05,2024,8,Q3,International,Clothing,14,52.48,31.27,734.72,296.94,40.4,C09458,S030
2024-08-26,2024,8,Q3,International,Groceries,11,56.82,26.97,625.02,328.35,52.5,C01460,S075
2023-04-05,2023,4,Q2,West,Electronics,3,275.89,104.79,786.29,487.63,62.0,C02183,S050
2024-12-22,2024,12,Q4,West,Groceries,7,44.55,16.18,467.77,297.88,63.7,C08476,S044
2023-10-17,2023,10,Q4,South,Groceries,5,33.03,15.07,173.41,94.29,54.4,C07598,S024
2022-01-21,2022,1,Q1,East,Clothing,7,54.84,24.44,307.1,170.24,55.4,C05827,S060
2024-08-24,2024,8,Q3,North,Sports,6,75.16,37.98,450.96,223.08,49.5,C03866,S032
2024-05-04,2024,5,Q2,West,Sports,3,117.45,71.66,352.35,137.37,39.0,C03054,S047
2023-09-15,2023,9,Q3,West,Groceries,14,32.7,18.97,448.64,188.38,42.0,C07376,S008
2024-06-15,2024,6,Q2,West,Groceries,12,57.89,33.62,729.41,305.8,41.9,C05197,S072
2022-06-28,2022,6,Q2,South,Automotive,14,247.39,143.88,3636.63,1521.6,41.8,C06336,S065
2024-10-08,2024,10,Q4,West,Electronics,9,446.87,223.65,4222.92,2109.43,50.0,C08018,S002
2023-01-12,2023,1,Q1,North,Clothing,14,89.22,49.62,999.26,443.52,44.4,C09577,S048
2023-10-14,2023,10,Q4,North,Home & Garden,3,128.25,50.12,403.99,246.11,60.9,C05191,S049
2022-08-20,2022,8,Q3,North,Beauty,9,61.02,31.27,549.18,267.75,48.8,C09222,S012
2023-06-30,2023,6,Q2,South,Home & Garden,1,110.63,41.6,116.16,72.48,62.4,C05591,S067
2024-11-18,2024,11,Q4,North,Home & Garden,2,161.48,88.95,419.85,188.58,44.9,C08918,S058
2024-11-11,2024,11,Q4,South,Sports,13,88.81,51.81,1500.89,625.3,41.7,C08495,S018
2022-12-14,2022,12,Q4,East,Electronics,10,272.82,124.22,4092.3,2229.0,54.5,C01986,S087
2022-01-28,2022,1,Q1,East,Clothing,1,46.1,26.95,36.88,15.32,41.5,C01435,S013
2022-07-05,2022,7,Q3,West,Electronics,2,447.41,174.99,912.72,555.74,60.9,C01286,S016
2023-03-03,2023,3,Q1,South,Electronics,14,375.68,216.09,4733.57,2010.83,42.5,C05728,S083
2023-12-04,2023,12,Q4,International,Toys,9,55.53,24.65,749.65,416.88,55.6,C01153,S085
2022-09-27,2022,9,Q3,South,Beauty,13,62.47,39.08,795.87,297.99,37.4,C08790,S060
2022-10-29,2022,10,Q4,North,Sports,2,110.48,64.34,232.01,96.89,41.8,C09623,S029
2022-02-25,2022,2,Q1,North,Toys,2,45.34,25.76,70.73,30.54,43.2,C05208,S010
2022-08-19,2022,8,Q3,North,Sports,4,86.39,51.25,345.56,140.56,40.7,C01560,S063
2024-10-28,2024,10,Q4,North,Groceries,10,42.99,20.3,451.4,238.25,52.8,C08243,S097
2023-05-06,2023,5,Q2,East,Groceries,14,48.1,24.97,673.4,323.82,48.1,C04491,S008
2024-06-01,2024,6,Q2,East,Groceries,6,37.33,23.26,235.18,88.64,37.7,C03267,S079
2022-01-22,2022,1,Q1,East,Automotive,10,186.15,104.87,1489.2,650.24,43.7,C05549,S041
2022-02-19,2022,2,Q1,South,Home & Garden,2,93.78,47.17,146.3,72.71,49.7,C00091,S008
2023-01-12,2023,1,Q1,West,Home & Garden,9,115.9,46.0,834.48,503.28,60.3,C01486,S013
2024-10-03,2024,10,Q4,South,Home & Garden,3,84.67,31.73,266.71,166.76,62.5,C09074,S003
2024-06-08,2024,6,Q2,East,Electronics,14,281.66,177.71,4140.4,1528.07,36.9,C05902,S039
2022-10-07,2022,10,Q4,South,Home & Garden,4,137.06,54.4,575.65,347.17,60.3,C04555,S079
2023-01-03,2023,1,Q1,International,Clothing,14,84.84,37.42,950.21,531.1,55.9,C09135,S076
2023-06-25,2023,6,Q2,East,Home & Garden,4,94.13,50.01,395.35,185.3,46.9,C01469,S032
2022-08-28,2022,8,Q3,North,Clothing,11,89.39,43.31,983.29,506.88,51.5,C05517,S095
2023-11-30,2023,11,Q4,North,Groceries,6,44.13,18.53,344.21,199.68,58.0,C03499,S087
2023-04-07,2023,4,Q2,East,Electronics,10,297.07,180.29,2822.16,1109.41,39.3,C00785,S071
2023-06-30,2023,6,Q2,North,Electronics,13,306.31,122.91,4181.13,2503.41,59.9,C06515,S091
2023-09-29,2023,9,Q3,North,Automotive,10,260.7,113.59,2554.86,1441.68,56.4,C00850,S008
2024-05-29,2024,5,Q2,South,Beauty,9,41.35,22.54,372.15,169.29,45.5,C04430,S084
2024-07-10,2024,7,Q3,International,Groceries,11,57.08,22.78,640.44,384.85,60.1,C01732,S092
2022-06-26,2022,6,Q2,East,Automotive,1,270.24,123.35,283.75,154.23,54.4,C07937,S029
2023-08-25,2023,8,Q3,East,Groceries,14,38.0,22.93,532.0,210.98,39.7,C08792,S090
2022-07-19,2022,7,Q3,South,Beauty,11,46.67,28.62,523.64,202.52,38.7,C00852,S040
2024-07-31,2024,7,Q3,South,Home & Garden,5,150.67,57.61,768.42,474.61,61.8,C04211,S017
2022-10-16,2022,10,Q4,South,Sports,5,74.97,42.39,393.59,171.04,43.5,C08191,S011
2022-05-29,2022,5,Q2,East,Sports,5,64.45,41.61,322.25,114.2,35.4,C02152,S049
2022-10-25,2022,10,Q4,North,Groceries,4,45.97,21.3,193.07,103.61,53.7,C06829,S048
2022-11-15,2022,11,Q4,North,Groceries,3,34.38,13.15,134.08,82.8,61.8,C04315,S036
2024-01-22,2024,1,Q1,International,Electronics,5,465.75,265.74,1863.0,800.04,42.9,C04490,S097
2024-08-06,2024,8,Q3,North,Beauty,14,53.61,27.7,750.54,362.74,48.3,C02751,S007
2023-10-13,2023,10,Q4,North,Groceries,10,43.01,24.19,451.6,197.61,43.8,C07160,S060
2024-06-12,2024,6,Q2,North,Groceries,10,51.07,31.97,536.24,200.55,37.4,C06488,S092
2022-07-30,2022,7,Q3,East,Groceries,5,39.55,25.1,201.71,73.69,36.5,C09188,S096
2023-01-12,2023,1,Q1,East,Electronics,12,320.68,128.75,3078.53,1842.53,59.9,C04461,S024
2024-05-29,2024,5,Q2,East,Groceries,6,47.75,17.39,286.5,182.16,63.6,C00143,S043
2023-06-16,2023,6,Q2,West,Sports,4,80.52,44.96,338.18,149.35,44.2,C03880,S038
2024-04-05,2024,4,Q2,International,Electronics,10,297.92,124.83,2830.24,1644.36,58.1,C00220,S077
2023-09-02,2023,9,Q3,International,Groceries,2,50.68,25.4,99.33,49.55,49.9,C04829,S065
2024-02-29,2024,2,Q1,South,Electronics,8,445.73,194.29,2781.36,1568.99,56.4,C01460,S048
2022-03-29,2022,3,Q1,International,Groceries,2,57.74,25.92,103.93,57.28,55.1,C00149,S026
2023-04-28,2023,4,Q2,West,Electronics,4,289.99,177.35,1101.96,428.03,38.8,C05780,S060
2022-09-06,2022,9,Q3,East,Electronics,13,284.61,131.47,3625.93,1951.0,53.8,C01394,S062
2024-08-17,2024,8,Q3,North,Automotive,9,205.93,89.63,1853.37,1046.7,56.5,C06724,S003
2023-02-24,2023,2,Q1,North,Electronics,10,476.13,246.79,3713.81,1788.85,48.2,C09709,S057
2022-08-16,2022,8,Q3,North,Groceries,11,57.98,21.45,637.78,401.83,63.0,C01400,S005
2024-06-08,2024,6,Q2,West,Electronics,2,310.96,152.0,653.02,333.82,51.1,C01677,S064
2023-01-17,2023,1,Q1,North,Clothing,2,70.6,29.64,112.96,65.54,58.0,C07288,S004
2022-11-18,2022,11,Q4,South,Beauty,3,70.83,42.03,276.24,112.32,40.7,C08545,S006
2022-12-20,2022,12,Q4,West,Toys,12,40.76,25.45,733.68,275.58,37.6,C02728,S026
2023-03-02,2023,3,Q1,South,Electronics,14,357.56,189.78,4505.26,2114.03,46.9,C06299,S096
2024-03-24,2024,3,Q1,East,Electronics,2,261.23,163.36,470.21,176.17,37.5,C05422,S066
2023-02-10,2023,2,Q1,North,Groceries,5,39.78,23.4,155.14,63.88,41.2,C02785,S089
2024-03-17,2024,3,Q1,International,Beauty,10,63.64,39.01,572.76,221.67,38.7,C02724,S100
2022-11-01,2022,11,Q4,North,Clothing,13,85.08,49.44,1437.85,602.32,41.9,C05655,S081
2022-07-15,2022,7,Q3,North,Home & Garden,14,137.29,56.52,1960.5,1153.4,58.8,C02907,S022
2022-03-04,2022,3,Q1,East,Groceries,14,41.69,15.74,525.29,326.97,62.2,C03232,S035
2022-07-28,2022,7,Q3,North,Toys,5,28.44,11.3,145.04,87.41,60.3,C06615,S005
2023-05-27,2023,5,Q2,East,Electronics,10,290.24,148.48,2902.4,1417.6,48.8,C08665,S008
2023-04-18,2023,4,Q2,South,Electronics,8,355.61,167.36,2702.64,1430.7,52.9,C03047,S008
2023-09-05,2023,9,Q3,International,Sports,9,78.39,33.48,691.4,396.11,57.3,C00668,S053
2022-11-18,2022,11,Q4,International,Toys,14,31.06,12.39,565.29,339.79,60.1,C01146,S095
2024-12-21,2024,12,Q4,North,Sports,13,99.98,58.27,1949.61,813.35,41.7,C06509,S028
2023-02-07,2023,2,Q1,West,Electronics,14,411.93,198.89,4498.28,2326.4,51.7,C05900,S032
2024-04-03,2024,4,Q2,West,Clothing,8,54.8,26.71,416.48,213.48,51.3,C09655,S018
2024-10-30,2024,10,Q4,South,Electronics,7,289.69,140.01,2129.22,1100.15,51.7,C09222,S058
2023-04-13,2023,4,Q2,East,Groceries,8,47.89,29.66,363.96,138.55,38.1,C06788,S021
2023-07-22,2023,7,Q3,South,Electronics,2,426.47,175.8,870.0,511.37,58.8,C07067,S056
2023-09-23,2023,9,Q3,West,Groceries,5,34.79,19.76,170.47,73.65,43.2,C00732,S046
2024-12-14,2024,12,Q4,West,Groceries,4,54.61,34.71,327.66,119.4,36.4,C05086,S035
2022-09-18,2022,9,Q3,North,Beauty,1,52.02,20.65,50.98,30.74,60.3,C04192,S080
2022-03-18,2022,3,Q1,North,Electronics,8,482.68,169.68,3475.3,2253.6,64.8,C09767,S089
2024-07-29,2024,7,Q3,North,Sports,2,92.89,51.68,189.5,84.07,44.4,C05805,S038
2024-02-20,2024,2,Q1,North,Beauty,6,57.22,35.72,267.79,100.62,37.6,C06484,S077
2024-03-26,2024,3,Q1,West,Beauty,9,71.8,39.34,581.58,262.93,45.2,C08896,S004
2023-09-28,2023,9,Q3,North,Beauty,8,65.39,33.93,512.66,246.65,48.1,C00696,S096
2024-06-10,2024,6,Q2,East,Sports,14,110.16,39.96,1619.35,1031.94,63.7,C09516,S074
2022-05-20,2022,5,Q2,North,Sports,13,74.5,29.76,968.5,581.62,60.1,C09075,S056
2022-08-02,2022,8,Q3,West,Beauty,9,43.71,17.04,393.39,240.03,61.0,C03023,S040
2023-04-28,2023,4,Q2,North,Clothing,9,73.37,42.6,627.31,263.08,41.9,C05419,S038
2024-11-13,2024,11,Q4,North,Toys,1,36.59,21.17,47.57,20.05,42.1,C09312,S048
2023-11-18,2023,11,Q4,North,Sports,9,89.12,43.29,1042.7,536.21,51.4,C04042,S095
2022-10-11,2022,10,Q4,East,Home & Garden,6,113.37,39.68,714.23,464.25,65.0,C00816,S084
2022-07-11,2022,7,Q3,North,Electronics,8,448.74,177.95,3661.72,2209.65,60.3,C07172,S020
2023-04-06,2023,4,Q2,East,Clothing,11,50.81,26.44,530.96,254.67,48.0,C08977,S004
2024-11-21,2024,11,Q4,West,Beauty,2,66.41,32.3,172.67,88.69,51.4,C02570,S100
2023-04-13,2023,4,Q2,West,Electronics,8,486.03,235.08,3693.83,1907.22,51.6,C09003,S086
2024-12-05,2024,12,Q4,West,Automotive,4,191.55,111.52,1149.3,480.18,41.8,C01753,S054
2023-07-10,2023,7,Q3,West,Electronics,13,245.83,96.39,3259.71,1981.57,60.8,C01334,S080
2022-12-17,2022,12,Q4,International,Groceries,9,52.16,24.07,704.16,379.21,53.9,C03630,S041
2023-01-23,2023,1,Q1,East,Toys,4,51.42,18.05,164.54,106.78,64.9,C06132,S027
2024-02-02,2024,2,Q1,West,Groceries,9,42.06,21.04,295.26,147.56,50.0,C07811,S100
2023-07-05,2023,7,Q3,East,Electronics,5,439.93,200.39,2243.64,1221.65,54.4,C04071,S045
2022-01-15,2022,1,Q1,International,Clothing,9,65.12,36.97,468.86,202.68,43.2,C01619,S055
2024-12-20,2024,12,Q4,East,Beauty,5,59.49,30.4,446.17,218.18,48.9,C07931,S036
2022-09-11,2022,9,Q3,West,Home & Garden,8,114.01,52.57,893.84,481.69,53.9,C00622,S058
2024-11-07,2024,11,Q4,South,Sports,1,112.69,68.83,146.5,57.02,38.9,C09451,S037
2022-10-27,2022,10,Q4,North,Beauty,5,46.32,21.98,243.18,127.79,52.5,C06232,S065
2024-09-18,2024,9,Q3,International,Groceries,11,48.19,28.68,519.49,210.32,40.5,C08815,S033
2024-05-23,2024,5,Q2,East,Beauty,5,49.45,23.02,247.25,132.15,53.4,C08756,S007
2022-04-21,2022,4,Q2,West,Home & Garden,3,152.37,75.21,434.25,219.91,50.6,C01878,S084
2022-07-18,2022,7,Q3,West,Groceries,7,44.57,20.55,318.23,171.5,53.9,C02811,S015
2024-09-02,2024,9,Q3,East,Sports,3,77.57,30.15,228.06,139.41,61.1,C05921,S078
2023-08-10,2023,8,Q3,South,Electronics,9,452.55,199.03,4072.95,2281.68,56.0,C09179,S080
2024-12-06,2024,12,Q4,North,Automotive,10,237.73,139.53,3565.95,1473.0,41.3,C07312,S070
2024-09-01,2024,9,Q3,West,Toys,8,30.89,15.19,242.18,123.09,50.8,C03667,S066
2022-02-06,2022,2,Q1,South,Beauty,2,50.99,23.54,79.54,42.82,53.8,C02416,S033
2024-01-21,2024,1,Q1,South,Automotive,12,173.62,67.37,1666.75,1020.0,61.2,C04111,S051
2024-06-11,2024,6,Q2,International,Toys,11,35.18,12.39,406.33,263.22,64.8,C05186,S045
2023-05-28,2023,5,Q2,North,Sports,7,89.99,46.33,629.93,305.62,48.5,C01274,S006
2022-09-17,2022,9,Q3,North,Electronics,1,389.64,201.62,381.85,184.26,48.3,C07250,S030
2022-03-01,2022,3,Q1,South,Beauty,4,76.54,42.88,275.54,121.18,44.0,C00655,S012
2022-01-11,2022,1,Q1,East,Electronics,4,385.95,141.2,1235.04,783.2,63.4,C07702,S067
2023-02-12,2023,2,Q1,North,Beauty,13,61.34,29.92,621.99,318.6,51.2,C09922,S097
2022-05-16,2022,5,Q2,East,Groceries,9,45.84,20.15,412.56,231.21,56.0,C05331,S028
2024-08-30,2024,8,Q3,West,Home & Garden,5,133.96,54.11,669.8,399.25,59.6,C03562,S072
2022-12-30,2022,12,Q4,East,Electronics,5,247.02,132.61,1852.65,858.07,46.3,C01003,S034
2024-09-29,2024,9,Q3,South,Clothing,12,48.16,24.11,566.36,282.83,49.9,C05749,S094
2024-03-23,2024,3,Q1,East,Groceries,4,52.4,29.67,188.64,81.83,43.4,C00945,S018
2022-05-19,2022,5,Q2,East,Beauty,11,65.22,25.37,717.42,438.35,61.1,C09028,S090
2022-03-04,2022,3,Q1,East,Electronics,10,386.91,145.37,3482.19,2173.86,62.4,C06229,S011
2022-07-05,2022,7,Q3,West,Home & Garden,10,110.79,63.24,1130.06,485.01,42.9,C02814,S077
2024-09-01,2024,9,Q3,South,Sports,6,91.82,47.94,539.9,258.01,47.8,C09708,S075
2023-05-28,2023,5,Q2,North,Toys,12,45.83,26.05,549.96,237.36,43.2,C03772,S067
2022-03-18,2022,3,Q1,East,Sports,9,65.49,27.66,530.47,306.42,57.8,C01215,S023
2023-04-10,2023,4,Q2,International,Groceries,8,53.36,29.32,405.54,182.7,45.1,C02517,S004
2023-04-19,2023,4,Q2,South,Sports,14,92.99,49.75,1236.77,575.09,46.5,C06711,S036
2023-06-28,2023,6,Q2,North,Groceries,6,33.94,16.0,213.82,113.02,52.9,C08957,S090
2022-03-07,2022,3,Q1,North,Sports,3,79.41,31.37,214.41,129.71,60.5,C05548,S091
2023-05-24,2023,5,Q2,South,Electronics,9,316.4,149.55,2847.6,1501.65,52.7,C06142,S040
2023-10-17,2023,10,Q4,North,Electronics,3,259.09,162.41,816.13,304.54,37.3,C06698,S010
2022-04-14,2022,4,Q2,North,Automotive,8,231.39,126.55,1758.56,796.78,45.3,C06082,S089
2023-08-24,2023,8,Q3,North,Electronics,11,252.08,163.14,2772.88,978.34,35.3,C00413,S062
2024-04-18,2024,4,Q2,North,Sports,8,110.12,69.84,836.91,306.13,36.6,C01853,S040
2024-07-09,2024,7,Q3,North,Clothing,7,57.66,32.76,411.69,177.79,43.2,C08627,S070
2024-11-11,2024,11,Q4,West,Home & Garden,12,136.01,80.88,2121.76,860.03,40.5,C07017,S035
2024-02-04,2024,2,Q1,South,Home & Garden,4,140.95,67.07,439.76,230.51,52.4,C02012,S094
2024-11-05,2024,11,Q4,East,Electronics,11,451.25,214.13,6452.88,3390.82,52.5,C08079,S046
2024-01-26,2024,1,Q1,East,Electronics,2,329.3,134.82,526.88,311.17,59.1,C03251,S084
2024-09-12,2024,9,Q3,International,Groceries,8,34.11,15.93,267.42,142.53,53.3,C02392,S019
2023-05-28,2023,5,Q2,North,Toys,9,53.89,23.26,485.01,275.67,56.8,C09070,S057
2024-02-21,2024,2,Q1,North,Sports,12,106.59,37.41,997.68,647.52,64.9,C04679,S051
2023-12-10,2023,12,Q4,West,Groceries,7,52.48,29.11,551.04,245.38,44.5,C03347,S029
2022-07-16,2022,7,Q3,North,Groceries,10,50.09,23.88,510.92,267.34,52.3,C06511,S011
2023-12-28,2023,12,Q4,West,Electronics,9,257.66,131.29,3478.41,1706.0,49.0,C00223,S014
2023-07-15,2023,7,Q3,North,Electronics,8,337.93,169.26,2757.51,1376.35,49.9,C07675,S075
2023-06-03,2023,6,Q2,South,Groceries,13,47.72,22.9,651.38,338.79,52.0,C00346,S059
2023-07-26,2023,7,Q3,North,Clothing,4,81.5,38.7,332.52,174.62,52.5,C06684,S036
2023-08-30,2023,8,Q3,West,Toys,1,53.15,20.87,53.15,32.28,60.7,C09937,S069
2024-04-21,2024,4,Q2,South,Electronics,13,413.42,261.43,5105.74,1877.08,36.8,C00960,S023
2024-07-17,2024,7,Q3,North,Groceries,14,59.69,24.8,852.37,498.23,58.5,C08828,S059
2023-06-23,2023,6,Q2,West,Groceries,4,47.82,31.06,200.84,70.39,35.0,C06156,S079
2023-10-09,2023,10,Q4,North,Electronics,13,267.02,135.69,3644.82,1792.65,49.2,C06851,S036
2022-09-02,2022,9,Q3,West,Electronics,6,359.83,155.02,2115.8,1204.28,56.9,C02191,S070
2024-07-30,2024,7,Q3,West,Beauty,2,64.38,39.69,131.34,50.37,38.4,C04908,S025
2024-12-02,2024,12,Q4,South,Clothing,11,64.0,30.95,1056.0,545.32,51.6,C04844,S016
2024-11-17,2024,11,Q4,East,Electronics,10,487.37,197.94,6335.81,3762.59,59.4,C03003,S069
2024-09-27,2024,9,Q3,East,Home & Garden,9,133.38,48.63,1176.41,747.5,63.5,C02548,S097
2024-10-25,2024,10,Q4,North,Toys,11,43.39,27.79,501.15,180.18,36.0,C03811,S027
2022-06-17,2022,6,Q2,East,Groceries,8,57.16,32.76,480.14,204.96,42.7,C05342,S088
2024-10-22,2024,10,Q4,West,Electronics,7,374.4,226.27,2751.84,1088.76,39.6,C08285,S046
2024-03-23,2024,3,Q1,North,Clothing,7,63.66,38.02,401.06,161.53,40.3,C09000,S062
2023-12-03,2023,12,Q4,South,Home & Garden,9,142.44,50.64,1922.94,1239.3,64.4,C01112,S009
2024-11-10,2024,11,Q4,South,Electronics,12,448.03,272.33,6989.27,2740.92,39.2,C08663,S033
2023-10-09,2023,10,Q4,East,Sports,5,106.0,52.41,556.5,281.35,50.6,C06855,S059
2024-08-06,2024,8,Q3,South,Clothing,14,83.94,40.69,1175.16,605.5,51.5,C09280,S084
2024-05-22,2024,5,Q2,South,Clothing,1,68.8,44.6,68.8,24.2,35.2,C03711,S002
2024-08-27,2024,8,Q3,South,Electronics,7,351.35,142.82,2459.45,1459.71,59.4,C00197,S051
2024-09-30,2024,9,Q3,West,Electronics,13,406.5,238.46,5178.81,2140.83,41.3,C03122,S090
2024-08-14,2024,8,Q3,East,Home & Garden,8,95.36,56.87,762.88,307.92,40.4,C09674,S087
2024-06-30,2024,6,Q2,International,Electronics,7,296.78,181.16,2181.33,849.81,39.0,C09988,S008
2022-10-12,2022,10,Q4,North,Beauty,14,74.86,29.69,1100.44,664.0,60.3,C05295,S003
2023-05-12,2023,5,Q2,South,Automotive,11,207.41,87.15,2281.51,1322.86,58.0,C00592,S030
2022-03-01,2022,3,Q1,South,Automotive,9,164.38,104.77,1331.48,482.84,36.3,C03946,S042
2023-02-08,2023,2,Q1,South,Automotive,5,215.11,138.86,838.93,297.38,35.4,C02704,S087
2024-01-21,2024,1,Q1,West,Automotive,11,226.63,89.81,1994.34,1204.02,60.4,C09692,S097
2023-07-24,2023,7,Q3,East,Sports,4,97.4,42.78,397.39,222.85,56.1,C02570,S012
2022-11-11,2022,11,Q4,East,Clothing,13,60.93,25.25,1029.72,602.99,58.6,C07223,S053
2024-08-30,2024,8,Q3,East,Electronics,14,418.45,155.6,5858.3,3679.9,62.8,C05219,S054
2022-06-27,2022,6,Q2,West,Groceries,5,38.19,18.22,200.5,104.84,52.3,C04379,S030
2023-09-01,2023,9,Q3,North,Toys,4,39.98,21.46,156.72,72.6,46.3,C04705,S025
2024-05-03,2024,5,Q2,East,Groceries,9,35.6,14.1,320.4,193.5,60.4,C06542,S097
2023-11-13,2023,11,Q4,North,Sports,3,101.83,36.08,397.14,256.43,64.6,C07901,S059
2024-04-06,2024,4,Q2,West,Electronics,6,356.49,178.91,2031.99,1012.21,49.8,C06822,S051
2022-07-31,2022,7,Q3,East,Home & Garden,5,151.08,95.09,770.51,285.55,37.1,C07545,S006
2022-06-08,2022,6,Q2,East,Groceries,13,52.11,27.72,711.3,332.92,46.8,C08217,S024
2022-08-07,2022,8,Q3,International,Beauty,13,60.64,26.21,788.32,447.59,56.8,C01639,S060
2024-10-11,2024,10,Q4,West,Groceries,9,56.73,20.38,536.1,343.51,64.1,C01554,S020
2022-07-18,2022,7,Q3,East,Beauty,2,67.06,24.33,136.8,87.17,63.7,C00609,S070
2023-12-01,2023,12,Q4,West,Clothing,8,61.52,35.57,738.24,311.4,42.2,C03914,S055
2023-12-21,2023,12,Q4,South,Groceries,12,35.29,14.59,635.22,372.6,58.7,C00627,S043
2022-10-25,2022,10,Q4,South,Electronics,13,485.72,182.81,6630.08,4134.72,62.4,C05759,S057
2022-07-11,2022,7,Q3,East,Clothing,12,47.51,22.97,581.52,300.37,51.7,C00195,S054
2022-03-23,2022,3,Q1,West,Electronics,13,265.76,164.69,3109.39,1182.52,38.0,C00538,S078
2024-05-18,2024,5,Q2,International,Groceries,12,48.0,18.09,576.0,358.92,62.3,C05178,S018
2024-04-22,2024,4,Q2,International,Home & Garden,13,146.72,88.29,1811.99,721.61,39.8,C00647,S062
2023-10-15,2023,10,Q4,South,Groceries,1,42.26,21.07,44.37,22.25,50.1,C05073,S010
2022-08-26,2022,8,Q3,West,Groceries,3,54.86,27.95,164.58,80.73,49.1,C03480,S039
2022-02-28,2022,2,Q1,North,Groceries,7,56.99,24.98,311.17,174.77,56.2,C09621,S064
2024-09-12,2024,9,Q3,International,Sports,8,98.18,63.76,769.73,269.85,35.1,C07546,S023
2024-12-28,2024,12,Q4,West,Clothing,8,88.78,56.08,1065.36,392.4,36.8,C02650,S034
2023-11-23,2023,11,Q4,West,Home & Garden,2,167.2,70.82,434.72,250.59,57.6,C08645,S025
2024-07-28,2024,7,Q3,North,Sports,3,77.48,43.72,237.09,103.31,43.6,C09257,S017
2022-05-05,2022,5,Q2,International,Sports,11,74.32,27.32,817.52,517.0,63.2,C04095,S017
2022-07-08,2022,7,Q3,North,Clothing,2,72.44,39.97,147.78,66.24,44.8,C04603,S066
2023-04-13,2023,4,Q2,International,Groceries,12,36.09,21.95,411.43,161.2,39.2,C06580,S079
2023-12-01,2023,12,Q4,West,Electronics,10,443.35,265.34,6650.25,2670.15,40.2,C08486,S071
2022-01-04,2022,1,Q1,West,Groceries,3,50.38,26.46,120.91,57.41,47.5,C05362,S071
2022-01-25,2022,1,Q1,West,Electronics,4,429.66,196.55,1374.91,745.95,54.3,C00690,S019
2022-12-24,2022,12,Q4,North,Groceries,4,34.03,18.63,204.18,92.4,45.3,C08528,S041
2022-12-04,2022,12,Q4,East,Sports,10,87.92,48.51,1318.8,591.15,44.8,C01475,S084
2023-05-22,2023,5,Q2,East,Groceries,11,50.22,26.28,552.42,263.34,47.7,C02181,S074
2024-07-13,2024,7,Q3,North,Groceries,8,44.6,22.93,363.94,176.83,48.6,C06477,S033
2024-11-30,2024,11,Q4,West,Automotive,2,261.74,143.53,680.52,307.35,45.2,C00511,S054
2024-10-26,2024,10,Q4,South,Clothing,2,64.28,23.44,134.99,85.76,63.5,C08561,S099
2022-12-04,2022,12,Q4,East,Clothing,1,83.72,34.75,125.58,73.45,58.5,C00655,S039
2024-11-21,2024,11,Q4,North,Electronics,4,470.76,292.61,2447.95,926.38,37.8,C00362,S077
2022-01-18,2022,1,Q1,North,Clothing,6,71.8,31.51,344.64,193.39,56.1,C03053,S083
2024-06-10,2024,6,Q2,West,Groceries,13,54.29,31.97,741.06,304.67,41.1,C07246,S042
2024-09-11,2024,9,Q3,East,Sports,8,94.87,52.49,743.78,332.26,44.7,C03686,S045
2022-03-28,2022,3,Q1,South,Groceries,3,57.86,32.65,156.22,68.07,43.6,C08777,S044
2023-07-27,2023,7,Q3,East,Groceries,7,53.89,24.38,384.77,210.7,54.8,C07680,S066
2024-06-07,2024,6,Q2,South,Groceries,10,42.8,16.28,449.4,278.46,62.0,C02375,S024
2023-04-10,2023,4,Q2,West,Automotive,1,238.27,84.6,226.36,145.99,64.5,C00125,S030
2022-11-20,2022,11,Q4,West,Clothing,4,52.25,29.56,271.7,117.99,43.4,C08009,S096
2023-05-12,2023,5,Q2,East,Electronics,10,415.75,224.33,4157.5,1914.2,46.0,C04122,S039
2024-12-17,2024,12,Q4,East,Groceries,13,39.9,22.92,778.05,331.11,42.6,C09263,S071
